date,avg_consumption,total_consumption,mean_temp,max_temp,min_temp,is_holiday,is_semester,is_exam
9/8/2020,11.7050405,51069.0917,17.00847222,21.1,10.3,0,0,0
9/9/2020,11.63403819,50142.70458,10.93513889,15.7,7.3,0,0,0
9/10/2020,11.65660924,49948.5706,11.86625,21.2,3.1,0,0,0
9/11/2020,11.63431682,47840.31078,15.52659722,20.1,11.5,0,0,0
9/12/2020,9.968436699,42186.42411,13.99291667,16.1,11.8,0,0,0
9/13/2020,10.36724212,44548.03937,13.18520833,17.2,9.5,0,0,0
9/14/2020,11.27840143,48891.87018,12.30347222,17.1,7.5,0,0,0
9/15/2020,11.23293242,46863.79406,11.35138889,18,6.4,0,0,0
9/16/2020,11.17922853,47724.1266,13.51791667,21.7,4.8,0,0,0
9/17/2020,9.605370532,21323.92258,12.66451389,16.2,9.8,0,0,0
9/18/2020,10.85865983,34595.69021,13.22798611,18.9,8.2,0,0,0
9/19/2020,10.5353742,45797.27165,18.87541667,25.3,11.3,0,0,0
9/20/2020,10.70104268,45565.03972,18.84041667,21.8,16.7,0,0,0
9/21/2020,11.47859014,50413.96789,16.82048611,20.3,13.5,0,0,0
9/22/2020,11.26600832,48995.87019,13.62527778,18.3,10.5,0,0,0
9/23/2020,11.33526321,49659.78813,11.39027778,15.9,8.4,0,0,0
9/24/2020,11.5264036,49067.90013,10.39756944,14.4,7.2,0,0,0
9/25/2020,11.56758471,49104.39709,7.278194444,12.9,5.4,0,0,0
9/26/2020,10.29419164,44553.2614,9.314444444,13.7,5.5,0,0,0
9/27/2020,10.6122309,45621.98065,9.795277778,14,6.1,0,0,0
9/28/2020,12.17958433,55380.56995,8.776805556,15.1,3.4,0,0,0
9/29/2020,12.28461014,56226.66059,11.686875,20.7,1.6,0,0,0
9/30/2020,12.31410073,57174.36968,15.05611111,19.5,10.8,0,0,0
10/1/2020,12.17209232,55577.77355,13.47527778,18.8,7.1,0,0,0
10/2/2020,12.29205936,56248.46361,19.69506944,25.2,13.2,0,0,0
10/3/2020,11.25355417,51721.33498,23.28659722,28.6,15.7,0,0,0
10/4/2020,10.48450953,44779.34022,18.70268116,29.5,12.4,0,0,0
10/5/2020,11.69169432,55173.10548,10.13194444,12.5,7.6,0,0,0
10/6/2020,11.85313494,55294.87448,10.07173611,12.6,8.3,0,0,0
10/7/2020,11.89097382,55078.99073,12.08277778,15.5,9.3,0,0,0
10/8/2020,11.90885705,55697.72442,14.63180556,16.9,12.9,0,0,0
10/9/2020,11.7814011,55136.95717,12.79965278,16.2,10.3,0,0,0
10/10/2020,10.86065467,48775.20013,14.11027778,20,10,0,0,0
10/11/2020,10.81158881,47570.99075,12.84694444,16.9,8.5,0,0,0
10/12/2020,12.39236347,56657.88577,14.25388889,23.4,3.5,0,0,0
10/13/2020,12.00353106,55204.23936,14.44402778,17.4,11.7,0,0,0
10/14/2020,12.18830044,55115.4946,16.51263889,25.6,12,0,0,0
10/15/2020,12.00321883,55598.90962,17.82604167,23.7,11.3,0,0,0
10/16/2020,11.9441117,53784.33497,13.00763889,18.9,8.2,0,0,0
10/17/2020,10.41388083,46508.39179,15.34555556,18.5,11.1,0,0,0
10/18/2020,10.38842056,46041.47993,12.01131944,16,9.7,0,0,0
10/19/2020,11.38751649,51255.21172,11.57333333,16.1,6.5,0,0,0
10/20/2020,11.83190568,52533.66124,11.45763889,18.3,4.3,0,0,0
10/21/2020,11.76321073,53310.87103,13.67145833,19.4,10.2,0,0,0
10/22/2020,11.86135259,53506.56153,13.90159722,20.8,6.5,0,0,0
10/23/2020,11.2816969,51794.27046,15.91305556,21.4,11.4,0,0,0
10/24/2020,10.11465515,45354.11368,12.51826389,15.6,9.4,0,0,0
10/25/2020,10.27559809,44976.29284,10.62680556,14.1,7.5,0,0,0
10/26/2020,11.65431599,51954.94067,13.123125,18.1,8.4,0,0,0
10/27/2020,11.66557571,52530.08742,14.29631944,19.8,9.4,0,0,0
10/28/2020,11.95379186,54258.26124,14.96076389,22.4,8,0,0,0
10/29/2020,11.82516523,54478.53622,15.86097222,23.7,9.2,0,0,0
10/30/2020,11.79168901,54442.22816,15.74916667,20.5,12.7,0,0,0
10/31/2020,9.652185848,44728.22922,14.14805556,18,12.4,0,0,0
11/1/2020,10.44408806,46100.2047,14.36173611,19.5,11.1,0,0,0
11/2/2020,12.13484185,55431.95756,18.10722222,28.4,7.6,0,0,0
11/3/2020,12.48464338,57753.96029,22.25333333,29.9,12.3,0,0,0
11/4/2020,12.25489062,57977.8875,18.17986111,24.9,11.1,0,0,0
11/5/2020,11.63398505,54226.0043,11.72736111,15.7,9,0,0,0
11/6/2020,11.595447,54382.64645,11.924375,16.3,7,0,0,0
11/7/2020,10.59205108,48448.04165,12.30861111,16.7,8.6,0,0,0
11/8/2020,10.99900655,49242.55233,14.25340278,22.5,6,0,0,0
11/9/2020,12.50014164,56838.14404,19.52458333,27.9,9.1,0,0,0
11/10/2020,13.48453916,60397.25091,23.25930556,31.1,13.1,0,0,0
11/11/2020,13.57842029,64144.45747,22.88215278,27.5,18.2,0,0,0
11/12/2020,13.4436691,61746.77219,21.18763889,24.8,18.2,0,0,0
11/13/2020,12.24023394,57247.57415,16.99409722,21.8,13.8,0,0,0
11/14/2020,10.86658593,50290.55968,16.48763889,22.7,12.4,0,0,0
11/15/2020,10.75320201,50561.55584,22.02805556,31.8,10.2,0,0,0
11/16/2020,12.97813854,58946.70524,22.17506944,31.5,13,0,0,0
11/17/2020,12.18907186,56788.88578,15.59951389,21.9,9.6,0,0,0
11/18/2020,12.8028124,58713.69766,19.26083333,29.1,8.2,0,0,0
11/19/2020,13.65431865,61963.29803,24.98631944,34,13.1,0,0,0
11/20/2020,13.00254414,59200.58349,19.24979167,27.5,13.8,0,0,0
11/21/2020,11.59756927,54218.63635,19.66881944,26.8,11.9,0,0,0
11/22/2020,11.89364417,55590.89284,21.09493056,28.3,17.8,0,0,0
11/23/2020,12.98865595,61709.10441,16.65131944,19.1,14.5,0,0,0
11/24/2020,12.7581245,59708.02268,16.40958333,21.1,12.7,0,0,0
11/25/2020,13.59800132,62374.03206,20.91326389,30.9,11,0,0,0
11/26/2020,13.04969726,60028.60738,17.41722222,21.6,12.2,0,0,0
11/27/2020,13.16191777,60676.44094,22.16854167,35.3,7.6,0,0,0
11/28/2020,11.58262941,54600.51504,19.53909722,24.1,16.5,0,0,0
11/29/2020,10.96760446,51690.31981,15.77416667,19.6,11.9,0,0,0
11/30/2020,12.50196047,57546.52406,19.14305556,30,9.5,0,0,0
12/1/2020,12.90451028,60289.87202,21.10742049,26.4,14.5,0,0,0
12/2/2020,12.29442516,56554.35574,14.68958333,19.4,10.2,0,0,0
12/3/2020,12.72014364,57482.32909,16.16041667,25.9,7,0,0,0
12/4/2020,12.72301647,58067.84719,16.74166667,23.9,10,0,0,0
12/5/2020,11.4461114,54357.58302,18.58148148,27.6,11.6,0,0,0
12/6/2020,10.85374976,51012.62386,15.614,20.5,12,0,0,0
12/7/2020,12.02998139,56625.12241,13.706,17,10.7,0,0,0
12/8/2020,12.39013456,58419.48447,13.18333333,16.4,9.6,0,0,0
12/9/2020,12.76008196,58492.21569,17.00833333,24,10.9,0,0,0
12/10/2020,12.41807037,56936.85263,14.96041667,18.6,11.6,0,0,0
12/11/2020,12.65533253,57619.729,16.32916667,23.9,8.4,0,0,0
12/12/2020,11.90879263,53518.11407,19.86458333,29.1,9.6,0,0,0
12/13/2020,11.92484111,54472.6742,22.97305556,30.3,14.5,0,0,0
12/14/2020,13.64225783,61417.44473,25.51791667,34.2,14.7,0,0,0
12/15/2020,14.01180234,63557.53543,22.61618056,35.2,16.7,0,0,0
12/16/2020,13.34485283,61493.08186,18.88291667,25.8,14.9,0,0,0
12/17/2020,13.91075484,64726.74226,20.75,30.4,14.9,0,0,0
12/18/2020,12.43506402,57760.87237,15.42013889,19.3,11.7,0,0,0
12/19/2020,11.30090533,51204.40204,14.52611111,21.1,9.7,0,0,0
12/20/2020,11.68903356,50847.296,14.82493056,21.5,6.9,0,0,0
12/21/2020,12.04940224,56367.10366,15.64604167,23,8,0,0,0
12/22/2020,11.5010915,54963.71626,15.21416667,19.6,13.3,0,0,0
12/23/2020,10.88351147,49226.12237,16.09951389,21.4,12.7,0,0,0
12/24/2020,10.3548041,45467.94482,15.85381944,20.5,13,0,0,0
12/25/2020,10.40491708,45344.62864,15.51590278,22,10.7,0,0,0
12/26/2020,10.53227381,44762.16369,20.03361111,29.9,8.9,0,0,0
12/27/2020,9.774132527,45136.94401,20.53215278,32,11.2,0,0,0
12/28/2020,10.29326649,45578.58403,14.24152778,19.1,10.1,0,0,0
12/29/2020,10.74250595,46643.96082,15.80013889,23.1,7.8,0,0,0
12/30/2020,10.87616601,47594.10244,18.00756944,24.9,12.6,0,0,0
12/31/2020,10.10600464,46871.64951,17.75909722,22,14.8,0,0,0
1/1/2021,11.25103902,48829.50934,21.87604167,30,14.2,1,0,0
1/2/2021,10.3231034,46154.5953,21.23145833,29.7,16.8,0,0,0
1/3/2021,10.49983507,46619.26773,19.59145833,27.7,16.5,0,0,0
1/4/2021,11.02118988,51270.57531,16.29840278,18,15.2,0,0,0
1/5/2021,11.07274058,52761.60885,16.82770833,19.3,15.4,0,0,0
1/6/2021,10.78645472,50146.22798,15.89715278,19.6,13,0,0,0
1/7/2021,12.16539491,53588.56456,19.48569444,26.2,13,0,0,0
1/8/2021,12.26130594,49229.14334,19.70923611,28.2,11.2,0,0,0
1/9/2021,11.3327295,49127.3824,22.80034722,31.5,14.8,0,0,0
1/10/2021,11.4898203,51370.98656,24.50027778,35.3,14.5,0,0,0
1/11/2021,12.7274755,58190.01798,28.77145833,37,17.8,0,0,0
1/12/2021,12.01680718,54075.6323,19.77979167,23.8,14.3,0,0,0
1/13/2021,12.13820023,55204.53463,21.24541667,35,10.3,0,0,0
1/14/2021,11.52018307,53453.64943,18.17444444,23.7,14.2,0,0,0
1/15/2021,11.00664036,50751.61868,15.09104167,20.6,9.5,0,0,0
1/16/2021,9.498944035,43030.21648,14.90909722,20.7,9.8,0,0,0
1/17/2021,10.36575935,45101.41894,16.29083333,22.6,11.8,0,0,0
1/18/2021,11.63070709,53233.74636,17.09798611,24.3,13.3,0,0,0
1/19/2021,11.75991681,53272.42315,16.07340278,21,12,0,0,0
1/20/2021,12.17786009,54581.16891,17.72555556,26.1,8.4,0,0,0
1/21/2021,12.70733329,57233.82913,22.79222222,34.9,10.9,0,0,0
1/22/2021,12.29233924,55844.09717,20.86055556,29.3,14.5,0,0,0
1/23/2021,10.92194465,48984.92175,21.766875,31.9,13.8,0,0,0
1/24/2021,10.68164546,47949.90645,27.22236111,38.7,15.4,0,0,0
1/25/2021,12.74582494,59268.08599,28.00923611,40.8,19.9,0,0,0
1/26/2021,11.17805259,52514.49108,18.16645833,20.4,14.3,0,0,0
1/27/2021,12.31319806,55618.71563,18.61229167,26.4,12.9,0,0,0
1/28/2021,12.29780516,57541.43034,20.39986111,24.5,16,0,0,0
1/29/2021,12.5968539,60288.54276,18.90618056,20.4,17.6,0,0,0
1/30/2021,10.95174242,50673.71219,18.45486111,24.3,15.9,0,0,0
1/31/2021,11.01570236,49372.37798,18.66263889,24.4,14.7,0,0,0
2/1/2021,12.02973009,56527.70167,16.47583333,22.1,11.7,0,0,0
2/2/2021,12.02967794,56226.71471,15.94541667,20,13,0,0,0
2/3/2021,12.91318711,59413.57388,18.38027778,26.3,11.5,0,0,0
2/4/2021,13.51959128,63460.96149,21.83083333,30.5,11.4,0,0,0
2/5/2021,13.94460398,65316.52506,23.01534722,30.1,17,0,0,0
2/6/2021,10.98852581,50624.13841,19.50875,26,15.3,0,0,0
2/7/2021,10.65147816,48847.67884,16.53041667,20.4,14.4,0,0,0
2/8/2021,12.21136712,57283.52314,16.11722222,20.3,13.9,0,0,0
2/9/2021,12.67022837,56572.56967,18.80826389,27.6,11.2,0,0,0
2/10/2021,12.85609231,55564.03097,22.52402778,33.6,12.3,0,0,0
2/11/2021,13.8019475,60894.19235,25.87854167,33.1,16.7,0,0,0
2/12/2021,13.15539643,57528.54859,19.96284722,25.3,16.9,0,0,0
2/13/2021,10.74585926,46196.44898,17.46472222,22.1,13.6,0,0,0
2/14/2021,10.66228251,45591.92,16.02916667,22.4,10.2,0,0,0
2/15/2021,11.91202081,51471.8419,18.83548611,28,12,0,0,0
2/16/2021,12.61094534,55160.27492,22.67243056,31.4,13.8,0,0,0
2/17/2021,13.14661719,56793.38627,24.156875,32.4,15.1,0,0,0
2/18/2021,13.93795023,59877.4342,24.56055556,31.7,16.4,0,0,0
2/19/2021,14.04460768,58116.5866,26.08465278,32.8,18.8,0,0,0
2/20/2021,12.16799811,50424.18418,23.06951389,30,18.9,0,0,0
2/21/2021,11.39499825,48257.81758,18.75048611,21.9,16.9,0,0,0
2/22/2021,12.70667345,52834.34819,17.58041667,23.3,14.9,0,0,0
2/23/2021,12.92133127,53817.34473,15.69666667,20.3,12.4,0,0,0
2/24/2021,13.20932203,55743.33897,14.98,22.8,8,0,0,0
2/25/2021,12.65932358,54928.80502,15.40034722,25.2,7.4,0,0,0
2/26/2021,12.37482639,54808.10608,15.32930556,21.1,12.3,0,0,0
2/27/2021,10.44155896,44825.61261,14.25631944,19.9,8.8,0,0,0
2/28/2021,11.21454267,47695.44997,18.65555556,30.1,7.9,0,0,0
3/1/2021,12.76639404,56555.1256,17.38340278,22.4,13.5,0,0,0
3/2/2021,12.4330835,54531.50425,14.76381944,19.4,11.5,0,0,0
3/3/2021,12.03042441,51093.21246,15.10340278,18.6,13.5,0,0,0
3/4/2021,12.45456254,55123.89381,16.34916667,20.7,13.2,0,0,0
3/5/2021,12.31461028,54282.80212,15.38715278,18.2,13.7,0,0,0
3/6/2021,11.56064733,49317.72153,16.33798611,21.9,13.3,0,0,0
3/7/2021,11.25752243,48891.41992,18.93826389,30.3,8.9,0,0,0
3/8/2021,12.42593141,53729.7274,16.80791667,20.9,13.7,0,0,0
3/9/2021,12.87777644,55425.9498,15.59722222,21.2,12.9,0,0,0
3/10/2021,12.79267031,53754.80066,16.52006944,23.6,10.6,0,0,0
3/11/2021,13.04225497,55938.23157,17.69652778,27.2,9.7,0,0,0
3/12/2021,13.47753742,57697.33768,21.96819444,30.6,14.4,0,0,0
3/13/2021,11.15413903,47070.4667,19.60381944,26.5,12.6,0,0,0
3/14/2021,10.85394574,45608.27998,13.42923611,18.7,9.8,0,0,0
3/15/2021,12.22719982,52552.50483,14.42451389,22.5,6.5,0,0,0
3/16/2021,12.72066824,52943.42121,18.03875,24.4,14.5,0,0,0
3/17/2021,12.91278517,54091.65709,19.29513889,28.3,12,0,0,0
3/18/2021,13.4102873,58656.59665,18.66395833,27,11.8,0,0,0
3/19/2021,13.21384424,58352.33618,19.03201389,28.3,12.5,0,0,0
3/20/2021,11.51754979,50550.52602,18.62576389,25.8,12.3,0,0,0
3/21/2021,11.30081903,50401.65288,18.50083333,20.9,16.3,0,0,0
3/22/2021,13.28748316,59607.64946,18.94993056,23.9,16.7,0,0,0
3/23/2021,13.50947793,60454.91374,18.70222222,22.1,17.4,0,0,0
3/24/2021,14.01037813,60650.92694,18.05756944,21.3,15.9,0,0,0
3/25/2021,13.81297523,60763.27805,16.74,21.6,13.5,0,0,0
3/26/2021,13.43798963,58871.83257,15.67215278,21,8.6,0,0,0
3/27/2021,11.65011155,51342.04158,16.78875,21.9,12.9,0,0,0
3/28/2021,11.70510922,51806.81342,14.67111111,20.3,8.8,0,0,0
3/29/2021,13.21307588,57093.70088,15.16979167,19.2,10.9,0,0,0
3/30/2021,13.43723317,58102.59621,13.34979167,20.7,6.8,0,0,0
3/31/2021,13.15674052,57297.60496,16.56875,25,10.5,0,0,0
4/1/2021,13.59191413,59029.68307,19.48340278,29.5,10.1,0,0,0
4/2/2021,12.56697993,55005.67115,20.42194444,31.5,10.6,0,0,0
4/3/2021,11.77533403,51128.50035,22.34833333,31.3,13,0,0,0
4/4/2021,11.75013252,50831.0733,19.58791667,28.3,13.7,0,0,0
4/5/2021,12.05064904,53155.4129,16.17180556,20.7,11.8,0,0,0
4/6/2021,11.81005289,52637.40575,15.45194444,19.6,11.2,0,0,0
4/7/2021,12.82283308,57151.36704,17.645,24.5,14,0,0,0
4/8/2021,13.63550651,60568.9199,21.73215278,30,14.5,0,0,0
4/9/2021,12.55588974,54316.77902,14.84770833,19.4,12.7,0,0,0
4/10/2021,11.24402125,49507.42558,12.65854167,18.2,7.9,0,0,0
4/11/2021,11.08698092,48017.71437,9.652222222,14.1,7,0,0,0
4/12/2021,13.44550838,58729.98062,11.87541667,17.2,8.2,0,0,0
4/13/2021,13.43615735,58514.46524,13.49708333,20.4,5.5,0,0,0
4/14/2021,13.9147507,59151.60523,17.73666667,21.5,12.2,0,0,0
4/15/2021,13.30915682,55871.84033,14.69277778,20.5,11.4,0,0,0
4/16/2021,13.24258947,57539.05123,12.15527778,14.6,10,0,0,0
4/17/2021,11.2916771,48136.41949,13.51152778,17.6,11.3,0,0,0
4/18/2021,11.64890517,51919.17035,14.70208333,18.1,11.3,0,0,0
4/19/2021,13.67613097,58533.84054,15.74694444,20.4,11.6,0,0,0
4/20/2021,13.99067526,59180.55635,12.69402778,18.2,7,0,0,0
4/21/2021,14.46718838,60414.97869,10.06375,15.1,6.2,0,0,0
4/22/2021,14.46140744,60680.06563,13.27625,17.2,9.8,0,0,0
4/23/2021,14.43549378,60080.52511,13.68006944,16.6,10.9,0,0,0
4/24/2021,12.56866999,51770.35169,13.74972222,17.4,11,0,0,0
4/25/2021,12.50946311,51301.3082,12.69486111,17,8.5,0,0,0
4/26/2021,13.80939548,56728.99663,13.061875,17,9.9,0,0,0
4/27/2021,14.97015145,61347.68065,13.00173611,17,11.1,0,0,0
4/28/2021,15.0639066,61295.03594,11.64548611,18.2,5.4,0,0,0
4/29/2021,15.11481006,61214.98076,12.64611111,20.6,5.8,0,0,0
4/30/2021,14.97833994,61276.3887,14.86444444,24.4,7.4,0,0,0
5/1/2021,13.17845661,53952.60138,15.67770833,25.1,7.6,0,0,0
5/2/2021,12.7996764,52440.27421,18.40576389,25.7,12.2,0,0,0
5/3/2021,14.53112698,59199.8113,13.96222222,18,11.3,0,0,0
5/4/2021,14.47785432,58591.87645,11.52930556,15.2,8.7,0,0,0
5/5/2021,14.54047469,59019.78676,11.44513889,17,6.4,0,0,0
5/6/2021,14.51822915,58610.09107,12.12506944,20.8,5,0,0,0
5/7/2021,14.29806768,58507.69295,14.08840278,21.4,7.8,0,0,0
5/8/2021,12.47125234,51281.78962,13.63208333,19.5,8.8,0,0,0
5/9/2021,12.38323674,50498.83944,14.56715278,20.6,10.3,0,0,0
5/10/2021,14.73059356,60719.50664,13.82305556,17,10.5,0,0,0
5/11/2021,15.09361121,61597.02733,11.52951389,15.7,9.6,0,0,0
5/12/2021,14.99411606,61086.02881,11.060625,17.8,5.7,0,0,0
5/13/2021,14.97650543,61194.00117,9.909305556,17,5.5,0,0,0
5/14/2021,14.70885762,60218.06308,10.50159722,14.5,6.6,0,0,0
5/15/2021,12.79404773,52327.6552,8.860208333,12.7,5.3,0,0,0
5/16/2021,12.77491406,52338.82289,10.81965278,14.9,5.2,0,0,0
5/17/2021,14.92516798,60849.90987,11.28493056,14.7,8.2,0,0,0
5/18/2021,15.23097359,61776.8289,11.58423611,15.5,8.2,0,0,0
5/19/2021,15.19663235,61956.67009,12.70659722,17.7,7.9,0,0,0
5/20/2021,15.34627081,63011.78793,13.39,16.7,10.3,0,0,0
5/21/2021,14.9197003,60902.21661,9.605,17.6,4.6,0,0,0
5/22/2021,12.70551372,52054.4897,8.828125,18.8,0.1,0,0,0
5/23/2021,12.46941344,47919.95584,9.931597222,20.1,2.5,0,0,0
5/24/2021,14.42251803,56839.14356,12.3675,19.5,5.1,0,0,0
5/25/2021,14.51947091,60110.60958,16.08305556,20.8,11.6,0,0,0
5/26/2021,14.65174234,60482.3924,11.39,14.3,7.7,0,0,0
5/27/2021,14.56901007,60155.44257,11.08375,14.6,7.8,0,0,0
5/28/2021,13.75643092,56731.52112,10.77986111,13,9.6,0,0,0
5/29/2021,12.11582279,46512.6437,9.740902778,13.4,3.6,0,0,0
5/30/2021,12.40566415,48506.14684,5.443819444,13.5,-0.2,0,0,0
5/31/2021,13.58778228,54269.60241,6.899444444,15.5,-0.4,0,0,0
6/1/2021,13.44672988,55024.01867,9.938819444,15.2,5.2,0,0,0
6/2/2021,13.43129908,54987.73845,11.86229167,20.1,5.7,0,0,0
6/3/2021,13.46383391,55444.06805,12.28194444,17,9.2,0,0,0
6/4/2021,13.38070205,55275.68015,9.889930556,13,4.9,0,0,0
6/5/2021,11.79861545,48397.92059,7.638611111,11.7,0.8,0,0,0
6/6/2021,11.78770599,48553.56098,11.40770833,14.6,10,0,0,0
6/7/2021,13.23452344,54433.59489,13.87402778,16.5,11.4,0,0,0
6/8/2021,13.43806061,55122.92464,9.683958333,14.3,7.8,0,0,0
6/9/2021,13.0623065,28188.45743,9.556944444,12.1,6.4,0,0,0
6/10/2021,16.45340615,1579.52699,12.29506944,14.2,6.9,0,0,0
6/11/2021,13.82698207,48836.90067,9.220486111,14.3,3.7,0,0,0
6/12/2021,11.63560897,47787.44605,12.16659722,15.4,10.6,0,0,0
6/13/2021,11.70346781,48183.17698,12.07631944,16,10.2,0,0,0
6/14/2021,12.65440293,52174.10327,10.93895833,16,7.8,0,0,0
6/15/2021,13.75039478,56582.8745,9.712916667,14.4,4.7,0,0,0
6/16/2021,13.81204566,57209.49314,11.38208333,14.9,8.2,0,0,0
6/17/2021,13.85903788,57320.98068,9.610416667,13.1,6.7,0,0,0
6/18/2021,13.61324733,56467.74991,9.185,13,4.7,0,0,0
6/19/2021,11.75139574,48603.77278,10.78069444,15.1,7.4,0,0,0
6/20/2021,11.48813533,47055.4023,8.034305556,15.1,2.7,0,0,0
6/21/2021,13.47362742,55053.24162,7.235416667,15.2,0.9,0,0,0
6/22/2021,13.88119273,57232.15761,8.297430556,15.4,1.4,0,0,0
6/23/2021,14.12605671,58566.63111,13.35298611,14.8,11.7,0,0,0
6/24/2021,14.05879521,58020.64785,12.50958333,16.6,9.5,0,0,0
6/25/2021,14.00334496,58001.85482,10.84493056,12.2,9.5,0,0,0
6/26/2021,11.86962793,49175.86851,10.04555556,13.8,7.8,0,0,0
6/27/2021,11.91761179,49315.0776,11.42548611,15.5,8.6,0,0,0
6/28/2021,13.79824894,56710.80316,8.288402778,15.5,3.6,0,0,0
6/29/2021,14.19700905,50129.63894,7.941875,16.8,0.7,0,0,0
6/30/2021,14.01573017,54549.22182,7.935643564,17,5.7,0,0,0
7/1/2021,13.80658617,56703.64938,11.94375,16.9,7.8,0,0,0
7/2/2021,13.6436622,56552.97982,10.61875,14,7.3,0,0,0
7/3/2021,11.71165556,48451.11907,7.595833333,9.9,5.4,0,0,0
7/4/2021,11.86469148,49048.63459,8.512244898,12.1,6.1,0,0,0
7/5/2021,14.1673497,58468.65221,7.433333333,12.8,2.2,0,0,0
7/6/2021,14.1884217,58711.68898,8.447916667,11.8,5.5,0,0,0
7/7/2021,14.17756609,58496.63767,8.34375,12.1,5.1,0,0,0
7/8/2021,14.0405557,57650.52171,5.589583333,12,0.2,0,0,0
7/9/2021,14.43362645,48439.25038,5.333333333,12.8,-0.3,0,0,0
7/10/2021,19.23439868,1750.33028,6.727083333,13.4,0.2,0,0,0
7/11/2021,11.35049241,42587.04754,9.877083333,16,5,0,0,0
7/12/2021,13.35256359,52595.748,12.30416667,15.8,10.3,0,0,0
7/13/2021,14.01501962,57938.0911,11.07708333,13.9,8.1,0,0,0
7/14/2021,14.01038463,57960.96122,11.32916667,13.3,9.2,0,0,0
7/15/2021,13.84376883,57299.3592,12.61875,15.3,10.6,0,0,0
7/16/2021,13.26552459,54773.35103,11.425,13.8,9.5,0,0,0
7/17/2021,11.70876077,48333.76447,9.291666667,11.7,7.2,0,0,0
7/18/2021,11.84359278,48381.07652,10.48958333,13.1,8.8,0,0,0
7/19/2021,13.47864278,55235.47811,9.945833333,12.3,8.1,0,0,0
7/20/2021,13.53801261,55465.23767,8.760784314,10.5,5.5,0,0,0
7/21/2021,13.6053728,55958.89831,8.108333333,12,4.7,0,0,0
7/22/2021,13.44749405,55255.75307,7.925,11.5,4,0,0,0
7/23/2021,13.45182519,55233.19421,8.547916667,10.1,6.9,0,0,0
7/24/2021,11.55037991,47518.26297,9.516,13.4,7.4,0,0,0
7/25/2021,11.74566196,48262.92501,8.625,11.2,5.3,0,0,0
7/26/2021,13.36434301,55141.27925,12.44791667,15.5,9.5,0,0,0
7/27/2021,13.30083288,54812.73228,13.59591837,16.1,8.5,0,0,0
7/28/2021,13.8168809,56994.63373,12.98392857,17,7.7,0,0,0
7/29/2021,13.95716819,57168.5609,9.379166667,13.9,6.3,0,0,0
7/30/2021,14.35549959,43870.40675,11.52407407,14.5,7.2,0,0,0
7/31/2021,12.26677681,49704.97965,13.40408163,18.1,9.1,0,0,0
8/1/2021,12.24255235,50329.1327,9.588679245,14.5,5.4,0,0,0
8/2/2021,14.22003099,58159.92673,8.976470588,14.9,1,0,0,0
8/3/2021,14.34708157,58636.52237,9.942857143,13.7,6.8,0,0,0
8/4/2021,14.3577153,59254.29106,10.35208333,14.4,7.2,0,0,0
8/5/2021,14.18727035,58536.67746,11.59375,15.3,7.8,0,0,0
8/6/2021,13.39576457,54976.2178,11.65,13.2,10.2,0,0,0
8/7/2021,11.65707963,48190.36718,11.1125,13.9,7.7,0,0,0
8/8/2021,11.71609263,47895.38667,9.654166667,15.5,4.3,0,0,0
8/9/2021,13.30491278,54590.05715,9.797916667,16.2,5,0,0,0
8/10/2021,13.54154067,54694.28276,13.27647059,17.3,7.2,0,0,0
8/11/2021,13.50124792,54288.5179,14.43269231,18.4,8.9,0,0,0
8/12/2021,13.58484928,54203.54864,11.47916667,16,8.3,0,0,0
8/13/2021,13.4691211,54549.94044,11.77083333,17.1,7.9,0,0,0
8/14/2021,11.74130108,47552.26936,10.45416667,16.8,4,0,0,0
8/15/2021,12.02101798,48841.39605,13.86122449,18.3,9.9,0,0,0
8/16/2021,13.34778454,55006.22007,11.37346939,13.6,9.5,0,0,0
8/17/2021,13.5216852,51531.14229,10.83333333,13.4,9.1,0,0,0
8/18/2021,13.30392757,54173.59308,11.09791667,14.4,8.6,0,0,0
8/19/2021,13.50955943,55321.64585,11.13125,16.3,6,0,0,0
8/20/2021,13.44079574,55429.84162,12.47346939,16.2,7.7,0,0,0
8/21/2021,12.15047188,49586.07575,14.91041667,19.4,10.8,0,0,0
8/22/2021,12.07678943,48898.92042,16.34313725,21.6,10.7,0,0,0
8/23/2021,12.95344934,53303.44404,11.648,17.8,7,0,0,0
8/24/2021,13.36367997,55191.99826,8.335416667,12.2,5.1,0,0,0
8/25/2021,13.26357963,54632.6845,9.016666667,13.7,5.5,0,0,0
8/26/2021,13.38939466,54976.85448,7.689583333,12.4,4.1,0,0,0
8/27/2021,13.25121125,54369.71975,7.465909091,13,2.2,0,0,0
8/28/2021,12.15131459,49079.15962,14.49655172,17.7,8.6,0,0,0
8/29/2021,11.69819587,47892.4139,10.88958333,15.8,5.9,0,0,0
8/30/2021,13.39023584,54846.40599,10.73958333,16.6,4.7,0,0,0
8/31/2021,13.27625644,54326.44137,15.58431373,19.8,10.9,0,0,0
9/1/2021,13.53174134,55155.3777,16.50416667,23.6,7.9,0,0,0
9/2/2021,13.85545172,56627.23118,21.4,25.5,17.2,0,0,0
9/3/2021,13.52030351,55852.37381,18.6490566,23.9,10.2,0,0,0
9/4/2021,11.63523572,47704.46645,10.79166667,13.7,9.3,0,0,0
9/5/2021,11.57158921,47362.51462,10.21041667,13.1,7.9,0,0,0
