date,mean,max,min
1/1/2018,19.368125,27.3,14.7
1/2/2018,18.71173611,23.7,16.1
1/3/2018,17.52326389,23.4,13.5
1/4/2018,18.49194444,26.7,10.7
1/5/2018,22.29805556,32.6,13.1
1/6/2018,27.97763889,42,16.4
1/7/2018,19.86298611,23.8,17.2
1/8/2018,19.33951389,24.3,16.1
1/9/2018,18.50326389,23.7,14.9
1/10/2018,19.63145833,27.5,11.8
1/11/2018,24.94930556,34.5,12.7
1/12/2018,23.97923611,29.9,17
1/13/2018,15.61888889,21.6,11.1
1/14/2018,15.42555556,20.4,10.9
1/15/2018,17.15180556,22.2,13.9
1/16/2018,18.84659722,27.2,10
1/17/2018,21.72951389,32.7,10.7
1/18/2018,27.83326389,38.5,14.1
1/19/2018,29.28916667,41.7,17.9
1/20/2018,22.46979167,28.1,19.1
1/21/2018,24.46534722,30.3,20.3
1/22/2018,22.45951389,28.6,18.2
1/23/2018,20.59868056,26.7,16.2
1/24/2018,19.65555556,26.6,12.9
1/25/2018,22.58381944,32.5,15.9
1/26/2018,23.88159722,32.6,20.5
1/27/2018,26.64506944,35.3,20.9
1/28/2018,30.53569444,38.1,21.6
1/29/2018,27.680625,34.7,18.8
1/30/2018,17.00944444,21.1,14.2
1/31/2018,15.81659722,20.2,12.3
2/1/2018,16.40708333,23.9,9.2
2/2/2018,18.30263889,24.6,11.5
2/3/2018,20.88270833,29.1,12.8
2/4/2018,20.94291667,29.6,12.9
2/5/2018,20.89201389,29.9,15.9
2/6/2018,23.64895833,32.3,16.1
2/7/2018,27.37458333,38.1,16.8
2/8/2018,24.23395833,30.4,19.2
2/9/2018,22.54569444,28.7,19.9
2/10/2018,22.61701389,29.2,16.6
2/11/2018,18.2125,23.4,14.2
2/12/2018,18.77354167,24.1,15.5
2/13/2018,20.63979167,29.9,10.6
2/14/2018,21.17791667,24.5,15.6
2/15/2018,18.03951389,24.3,10
2/16/2018,18.48597222,23.8,14.4
2/17/2018,18.39944444,28.5,9.4
2/18/2018,19.09548611,28.4,11.6
2/19/2018,20.45243056,27.1,16.7
2/20/2018,20.84340278,30.6,12.4
2/21/2018,21.97527778,29,14.3
2/22/2018,24.30319444,31.6,18.6
2/23/2018,26.17694444,34,20.1
2/24/2018,24.55375,31.7,17
2/25/2018,17.11013889,21.4,14.8
2/26/2018,19.76895833,28.4,11.7
2/27/2018,22.61854167,31.3,12
2/28/2018,23.66486111,32.7,16.3
3/1/2018,17.43618056,22.1,14.8
3/2/2018,18.75076389,25.5,13.4
3/3/2018,20.42104167,34,11.8
3/4/2018,17.76305556,23.2,14.4
3/5/2018,16.41284722,21.7,12
3/6/2018,18.59229167,28.2,11.2
3/7/2018,21.135625,31.2,11.9
3/8/2018,22.018125,31.8,11.5
3/9/2018,22.19027778,32.4,11.4
3/10/2018,23.89152778,35.4,11.3
3/11/2018,19.955,25.3,15.2
3/12/2018,17.30291667,21.1,15.7
3/13/2018,17.12472222,22.3,13.7
3/14/2018,16.55763889,23.4,11
3/15/2018,16.82666667,22.3,13.5
3/16/2018,17.55826389,28.2,9
3/17/2018,25.92625,31.7,19.3
3/18/2018,23.03006944,30.4,15.2
3/19/2018,19.21888889,28.5,12.8
3/20/2018,15.88027778,18.5,13.5
3/21/2018,17.29548611,26.6,9.1
3/22/2018,19.17506944,28.8,10
3/23/2018,21.83555556,29.8,14
3/24/2018,20.35819444,24.1,17.4
3/25/2018,20.65791667,26.1,10.9
3/26/2018,13.39166667,18.5,9.7
3/27/2018,14.91701389,21.9,7.2
3/28/2018,21.9675,30.9,16.8
3/29/2018,17.976875,23.5,14.3
3/30/2018,16.13902778,23.8,10.1
3/31/2018,17.04409722,24.8,11.6
4/1/2018,18.31118056,27.8,10.6
4/2/2018,16.928125,21.5,13.9
4/3/2018,15.77618056,21.7,11.5
4/4/2018,16.14180556,24.5,11.1
4/5/2018,15.09916667,20.1,12.4
4/6/2018,16.21090278,22.2,11.9
4/7/2018,14.75215278,23.5,6.8
4/8/2018,19.43013889,30.2,8.5
4/9/2018,19.09638889,25.1,13.6
4/10/2018,22.76020833,30.2,13.5
4/11/2018,19.47243056,25.1,15.1
4/12/2018,22.31909722,29.4,14.4
4/13/2018,18.69659722,26.1,9.3
4/14/2018,13.4625,18.4,9.2
4/15/2018,14.67555556,18.3,11.2
4/16/2018,16.48381944,21.8,13
4/17/2018,13.33173611,17.5,7.9
4/18/2018,12.45173611,24.4,2.9
4/19/2018,15.00944444,23.3,9.4
4/20/2018,13.66791667,22.7,5.8
4/21/2018,14.91527778,24.8,9.6
4/22/2018,14.84118056,23.7,8.8
4/23/2018,18.18805556,28.6,10.8
4/24/2018,21.38875,25.7,16.4
4/25/2018,16.70645833,21.4,13.1
4/26/2018,13.78666667,18.4,8.5
4/27/2018,13.24826389,18.5,9.4
4/28/2018,12.504375,20.3,5.9
4/29/2018,14.19569444,19,9
4/30/2018,11.76652778,21.2,5.7
5/1/2018,13.6,23.9,3.8
5/2/2018,17.23236111,22.9,10.6
5/3/2018,19.19083333,26.4,12.8
5/4/2018,13.26659722,16.6,10.8
5/5/2018,15.01784722,21.3,11.3
5/6/2018,14.21958333,22,7.3
5/7/2018,15.20729167,19.6,8.6
5/8/2018,14.19479167,19,8.4
5/9/2018,12.40652778,18.7,4.6
5/10/2018,8.976666667,12.8,6.2
5/11/2018,10.98291667,14,6.3
5/12/2018,13.396875,16.2,11.4
5/13/2018,13.47298611,17.2,10
5/14/2018,9.582777778,16,5.8
5/15/2018,10.59944444,14.2,7.8
5/16/2018,10.10409722,14.7,6
5/17/2018,12.26243056,15.1,10.4
5/18/2018,12.60013889,17.1,9.2
5/19/2018,11.45486111,14.8,8.1
5/20/2018,13.51986111,15.5,11.6
5/21/2018,12.72666667,14.3,11.2
5/22/2018,14.16520833,16.1,12.2
5/23/2018,12.83833333,14.9,11.2
5/24/2018,12.820625,15.6,10.5
5/25/2018,11.29090278,15.5,6.5
5/26/2018,10.17208333,20.4,3.7
5/27/2018,14.46298611,20.1,7.5
5/28/2018,17.13708333,20.2,15.1
5/29/2018,13.625625,18,8.4
5/30/2018,10.35319444,15.1,5.4
5/31/2018,10.04229167,14.7,5.2
6/1/2018,6.954652778,14.5,1.1
6/2/2018,7.165694444,14.7,0.6
6/3/2018,7.438055556,12,2.2
6/4/2018,8.725486111,14.9,4.3
6/5/2018,10.41652778,16.7,7
6/6/2018,10.04034722,18.6,3.2
6/7/2018,15.10888889,17.6,10.5
6/8/2018,12.96020833,17.6,10.8
6/9/2018,11.14770833,16.2,6.6
6/10/2018,7.737847222,17,2.8
6/11/2018,10.57736111,16.2,3.8
6/12/2018,12.7025,15.8,10.6
6/13/2018,10.78715278,13,8.7
6/14/2018,10.91222222,13.5,8.2
6/15/2018,10.35465278,13.4,6.9
6/16/2018,8.730972222,12.4,6.2
6/17/2018,9.713333333,12.7,7.2
6/18/2018,9.368125,12.6,3.7
6/19/2018,5.412986111,13.5,-0.1
6/20/2018,7.327152778,14.7,1.7
6/21/2018,7.50875,15.6,0.8
6/22/2018,7.601736111,14.7,1.6
6/23/2018,8.462916667,11.5,4.8
6/24/2018,9.476180556,12.2,7.6
6/25/2018,9.433402778,12,7.1
6/26/2018,8.812083333,13.8,5
6/27/2018,6.447638889,11.3,2.8
6/28/2018,6.727916667,9.2,4.4
6/29/2018,9.622916667,12,5.2
6/30/2018,10.09902778,13.5,7.7
7/1/2018,7.063541667,14.5,0.9
7/2/2018,6.148680556,14.1,-0.3
7/3/2018,11.47326389,15.5,5.5
7/4/2018,14.26458333,17.4,11.8
7/5/2018,16.47465278,19.3,13.6
7/6/2018,12.78527778,17.3,9.4
7/7/2018,10.15347222,12.5,8.5
7/8/2018,10.85701389,13.7,9.1
7/9/2018,10.45909722,13.8,9
7/10/2018,9.222361111,11.8,7.8
7/11/2018,8.33875,11.3,5.7
7/12/2018,6.592430556,11.1,1.4
7/13/2018,7.817013889,13.7,5.2
7/14/2018,7.496388889,14.8,1.8
7/15/2018,9.30375,13.6,4.8
7/16/2018,10.24534722,12.7,8.1
7/17/2018,11.87,17,7.7
7/18/2018,10.21256944,14.1,5.8
7/19/2018,11.48756944,16.7,6.6
7/20/2018,8.333194444,11.7,5.4
7/21/2018,8.274930556,12.9,3.6
7/22/2018,10.35895833,14.4,7.8
7/23/2018,10.43743056,13.9,7.6
7/24/2018,11.11333333,15.2,8.4
7/25/2018,11.05979167,15.4,7.9
7/26/2018,10.06555556,14,6
7/27/2018,11.95222222,18.1,6.1
7/28/2018,13.71923611,17.9,8.3
7/29/2018,11.45756944,14.3,8.5
7/30/2018,9.650138889,12.1,7.2
7/31/2018,11.39076389,15.1,8.4
8/1/2018,10.231875,15.2,5.2
8/2/2018,9.309861111,15.2,2
8/3/2018,12.90604167,18.7,9.3
8/4/2018,11.20819444,14.7,7.6
8/5/2018,14.32159722,17.6,10.6
8/6/2018,10.30402778,16.6,7.4
8/7/2018,10.31888889,14.6,6.3
8/8/2018,10.52569444,15.2,7
8/9/2018,8.496597222,12.4,2.7
8/10/2018,15.79201389,19.1,10.7
8/11/2018,9.851111111,18.2,6.4
8/12/2018,8.990833333,14.2,3.2
8/13/2018,12.04208333,15.2,10.2
8/14/2018,12.66881944,16,9.3
8/15/2018,13.35777778,18.6,9.2
8/16/2018,9.74125,14.7,5.2
8/17/2018,10.35847222,15.6,4.5
8/18/2018,9.431527778,14.7,6.4
8/19/2018,7.534097222,11.7,5.5
8/20/2018,7.984513889,12.3,4.6
8/21/2018,9.458958333,11.9,7.6
8/22/2018,9.636666667,13.1,6.7
8/23/2018,8.829375,15.5,2.7
8/24/2018,8.582430556,16.6,1.9
8/25/2018,8.255694444,16.8,1
8/26/2018,8.056527778,14.7,2.5
8/27/2018,7.668888889,12.3,2.9
8/28/2018,5.170625,11.5,-1.6
8/29/2018,5.56375,14.1,-2.6
8/30/2018,7.369027778,13.8,1.6
8/31/2018,12.85361111,16.2,9.7
9/1/2018,10.01048611,13.8,6.4
9/2/2018,7.118194444,11.8,1.8
9/3/2018,7.800833333,14.7,1.1
9/4/2018,9.770277778,19.4,0.5
9/5/2018,13.37,19.1,5.7
9/6/2018,15.24451389,19.5,10.4
9/7/2018,10.58486111,15,6.1
9/8/2018,9.721805556,16.8,1.2
9/9/2018,14.3075,18,11.5
9/10/2018,13.79861111,17.5,9
9/11/2018,15.99805556,23.1,5.6
9/12/2018,13.714375,20.2,7.8
9/13/2018,11.86,18.8,3.1
9/14/2018,15.50194444,21.7,5.9
9/15/2018,11.37465278,19.1,4.5
9/16/2018,8.515138889,13.8,3.7
9/17/2018,11.41173611,17.6,3.2
9/18/2018,14.399375,20.3,9.4
9/19/2018,9.802430556,14.8,4.2
9/20/2018,9.464930556,18.1,0.7
9/21/2018,11.87701389,19.4,5.4
9/22/2018,11.79722222,19.9,3.7
9/23/2018,10.62458333,13.5,7
9/24/2018,9.858125,16.5,2.6
9/25/2018,9.134097222,14.2,4.5
9/26/2018,10.68340278,19.6,1.4
9/27/2018,15.12708333,24.3,6.5
9/28/2018,10.77541667,15.2,6.9
9/29/2018,8.904236111,14.8,3.7
9/30/2018,10.37180556,17.1,4
10/1/2018,12.97854167,23.3,2
10/2/2018,17.58138889,25.4,10.2
10/3/2018,16.09208333,23,10.4
10/4/2018,12.04,14.7,9.9
10/5/2018,13.34159722,21.1,5.3
10/6/2018,15.63680556,24.5,6
10/7/2018,17.31471014,25.9,7.3
10/8/2018,19.08465278,28.7,10.6
10/9/2018,14.75388889,17.6,10.3
10/10/2018,12.01166667,16.3,8.6
10/11/2018,12.07840278,21.1,2.8
10/12/2018,14.65034722,23,5.8
10/13/2018,16.49222222,24.6,6.5
10/14/2018,19.69618056,26.8,11.5
10/15/2018,23.11722222,27.6,18.4
10/16/2018,20.42388889,25.6,15.5
10/17/2018,17.81361111,22.3,15
10/18/2018,16.66118056,19.6,14.1
10/19/2018,20.39277778,27.5,10.5
10/20/2018,13.92791667,24.3,9.7
10/21/2018,12.68784722,19.3,5
10/22/2018,17.48944444,26.6,6.1
10/23/2018,14.290625,20,10.3
10/24/2018,12.28027778,18.3,8.3
10/25/2018,12.74840278,23,4.9
10/26/2018,13.33222222,20.2,7.9
10/27/2018,13.84541667,20.6,9.6
10/28/2018,12.21944444,18.9,6.6
10/29/2018,12.85625,20.1,7.5
10/30/2018,16.16798611,27.5,5.5
10/31/2018,16.62048611,22.5,11.7
11/1/2018,23.05798611,34.1,11.7
11/2/2018,24.49701389,27.3,23.1
11/3/2018,19.07791667,23.4,12.7
11/4/2018,16.36638889,25.5,8.2
11/5/2018,20.32472222,28.8,13.7
11/6/2018,16.87208333,21.7,14.3
11/7/2018,11.85930556,17.2,8.1
11/8/2018,11.56701389,18.2,5.5
11/9/2018,12.55972222,21.3,5.6
11/10/2018,14.14604167,21.3,6.6
11/11/2018,15.20430556,22.3,7.2
11/12/2018,20.11847222,29.7,8.3
11/13/2018,22.93826389,29.8,17.5
11/14/2018,15.70694444,17.5,13.4
11/15/2018,14.72625,19.1,11.1
11/16/2018,13.61590278,20.5,6.1
11/17/2018,14.33631944,21.4,7.1
11/18/2018,18.28576389,28,7.6
11/19/2018,22.75625,31.2,11.9
11/20/2018,22.68847222,27.1,16.7
11/21/2018,15.88013889,22.9,10.3
11/22/2018,11.92458333,16.8,8.6
11/23/2018,11.55520833,13.4,9.8
11/24/2018,13.65638889,17.6,11.3
11/25/2018,14.86944444,20,11.7
11/26/2018,14.62354167,21,10.2
11/27/2018,16.57368056,23.1,12.8
11/28/2018,17.40305556,22.8,13.3
11/29/2018,16.00645833,20.8,12.7
11/30/2018,17.11743056,22.8,13
12/1/2018,20.37305556,29.5,7.7
12/2/2018,15.76916667,21.1,11.6
12/3/2018,16.93784722,23.9,12.4
12/4/2018,16.53388889,21.9,13.1
12/5/2018,19.52541667,27.7,11.4
12/6/2018,25.29173611,34.9,12.9
12/7/2018,31.77694444,37.5,26.8
12/8/2018,23.06604167,29.7,17.4
12/9/2018,17.87388889,21.2,15.5
12/10/2018,18.30986111,23.2,14
12/11/2018,18.92625,27.7,11.7
12/12/2018,23.90902778,34,14.5
12/13/2018,18.39868056,20.3,15.6
12/14/2018,17.89902778,23.1,15.2
12/15/2018,19.52722222,24.2,16.6
12/16/2018,18.06458333,23,14.5
12/17/2018,17.89479167,23,13.4
12/18/2018,18.36847222,23.8,15.5
12/19/2018,20.93909722,28,16.8
12/20/2018,18.36486111,22.2,15.9
12/21/2018,16.80166667,22.5,13.5
12/22/2018,15.86347222,20.3,12.7
12/23/2018,18.280625,27.9,8.3
12/24/2018,24.13201389,33.9,12.5
12/25/2018,21.24222222,29,13.8
12/26/2018,20.31875,27.9,12.8
12/27/2018,27.46458333,40.8,14.1
12/28/2018,28.04465278,36.3,20.9
12/29/2018,21.43076389,25,18.1
12/30/2018,18.93152778,22.5,17.4
12/31/2018,20.63993056,27.4,16.5
1/1/2019,20.73291667,29.1,14.1
1/2/2019,20.02402778,26,16.4
1/3/2019,21.63701389,31.4,14.6
1/4/2019,25.69069444,44,16.2
1/5/2019,17.449375,21.7,14.4
1/6/2019,17.78347222,23,12.5
1/7/2019,19.56569444,25.6,14
1/8/2019,19.76284722,28.4,14.2
1/9/2019,17.70513889,22.3,13.8
1/10/2019,17.37631944,24.7,11.8
1/11/2019,22.61763889,34.1,11.8
1/12/2019,22.05527778,28,16
1/13/2019,21.78194444,31.9,12.7
1/14/2019,26.46236111,40.3,17.6
1/15/2019,26.24840278,38.6,17.6
1/16/2019,22.8425,30.5,18.9
1/17/2019,26.45513889,34.6,20
1/18/2019,23.035,30.8,18.3
1/19/2019,19.52152778,25.6,14.8
1/20/2019,19.86680556,26.3,13.7
1/21/2019,22.29548611,32.2,17.7
1/22/2019,24.14076389,35.3,18.2
1/23/2019,21.53201389,27.7,17.6
1/24/2019,28.27743056,42.1,16.2
1/25/2019,32.33034722,44.7,21.3
1/26/2019,23.27847222,29.4,19.1
1/27/2019,21.19680556,28.1,16.3
1/28/2019,23.63006944,34.8,14
1/29/2019,24.42916667,37.1,15.9
1/30/2019,24.47659722,38.6,15.3
1/31/2019,18.68402778,22.2,14.1
2/1/2019,18.02513889,26.5,10.3
2/2/2019,24.83604167,36.6,12.8
2/3/2019,27.81138889,41.2,19.2
2/4/2019,20.29965278,22.9,17.3
2/5/2019,20.97666667,27.6,16.9
2/6/2019,24.80291667,35.3,17.4
2/7/2019,23.92375,30,19.6
2/8/2019,19.96979167,25,16.6
2/9/2019,15.75388889,20.1,13.1
2/10/2019,17.44555556,25,11
2/11/2019,20.60458333,28.5,11.7
2/12/2019,17.32770833,21.6,11.4
2/13/2019,14.86611111,20.6,10.6
2/14/2019,16.45194444,24.4,8
2/15/2019,19.48888889,25.2,15.8
2/16/2019,20.41722222,28.1,15.9
2/17/2019,21.91131944,30.8,12.6
2/18/2019,20.51486111,26.4,16.7
2/19/2019,16.72375,21.9,12.7
2/20/2019,17.17138889,24.3,10.9
2/21/2019,16.74576389,21.7,12.6
2/22/2019,18.40097222,24.7,14.5
2/23/2019,20.31208333,27.8,15.5
2/24/2019,22.87027778,34.2,11.7
2/25/2019,25.2675,34.6,15.5
2/26/2019,20.16020833,25.5,15
2/27/2019,20.541875,33.4,11
2/28/2019,27.68069444,37.3,16.3
3/1/2019,29.413125,38.6,22.5
3/2/2019,28.43166667,36.2,19.2
3/3/2019,28.24520833,37.8,19.9
3/4/2019,22.18006944,29.9,17.6
3/5/2019,20.606875,26.5,16.6
3/6/2019,14.49048611,18.7,11.7
3/7/2019,14.91826389,23.2,6.6
3/8/2019,18.05180556,27.8,8
3/9/2019,19.21708333,27.9,10.8
3/10/2019,17.93458333,27.2,12.1
3/11/2019,19.42083333,24.7,16
3/12/2019,16.03576389,19.9,12.4
3/13/2019,14.58159722,19.8,9.8
3/14/2019,16.29833333,23.2,10.9
3/15/2019,16.86805556,25.1,9.9
3/16/2019,19.44534722,30.6,10.2
3/17/2019,20.47326389,29.5,13.6
3/18/2019,21.63701389,29.2,16.2
3/19/2019,19.91590278,26.2,14.7
3/20/2019,21.09395833,25.7,19.2
3/21/2019,21.17958333,26.3,18.8
3/22/2019,22.39222222,32.6,18.8
3/23/2019,22.19173611,31.2,18.3
3/24/2019,22.59972222,30.2,15.9
3/25/2019,17.11763889,23.6,12
3/26/2019,15.07923611,20.8,11.1
3/27/2019,15.958125,23.6,9.9
3/28/2019,18.69194444,28.5,9.2
3/29/2019,20.07291667,29.6,11.7
3/30/2019,10.62506944,15.2,8.4
3/31/2019,13.77472222,18.2,9.3
4/1/2019,14.10791667,18.3,11.3
4/2/2019,15.676875,26.2,5.1
4/3/2019,17.21083333,25.7,12.3
4/4/2019,17.045625,22.6,12.3
4/5/2019,21.57111111,29.2,12.8
4/6/2019,18.39208333,26.1,12.6
4/7/2019,17.36222222,26.4,7.1
4/8/2019,17.03951389,23.6,9.9
4/9/2019,12.59291667,16.8,9.9
4/10/2019,12.16881944,15.4,9.2
4/11/2019,12.62736111,19.7,6.7
4/12/2019,14.02034722,25,4.1
4/13/2019,14.14326389,21.5,7.7
4/14/2019,16.70569444,25.1,11.6
4/15/2019,19.08319444,28.1,12.1
4/16/2019,24.0175,31.2,16.8
4/17/2019,25.59923611,30.5,16.6
4/18/2019,15.34284722,19.2,12
4/19/2019,14.48388889,23.5,6
4/20/2019,17.90243056,30,7.1
4/21/2019,21.38923611,27.2,14
4/22/2019,15.12993056,17.6,12.9
4/23/2019,15.22652778,19.6,11.7
4/24/2019,15.85083333,24,12.6
4/25/2019,14.8675,21.6,7.6
4/26/2019,12.61284722,15.9,7.9
4/27/2019,11.5275,15.6,5.6
4/28/2019,13.86284722,16.9,11.9
4/29/2019,11.89916667,17.2,7.5
4/30/2019,14.78222222,23.5,4.4
5/1/2019,20.12416667,21.9,17.1
5/2/2019,17.80694444,20.9,14.9
5/3/2019,15.93791667,20.6,12.1
5/4/2019,13.095625,15.7,11.5
5/5/2019,12.55340278,16.2,9.6
5/6/2019,11.55673611,16.5,7
5/7/2019,12.11909722,18,4.9
5/8/2019,12.46881944,16.6,8.7
5/9/2019,13.63444444,16.1,8
5/10/2019,11.41222222,13.7,9.9
5/11/2019,12.32180556,16.2,9.2
5/12/2019,14.26576389,17.2,12.3
5/13/2019,14.10118056,17.5,11
5/14/2019,14.876875,20.7,10.8
5/15/2019,12.67277778,16.7,10.7
5/16/2019,11.51590278,17.4,7.3
5/17/2019,10.41486111,20.3,3.2
5/18/2019,11.66541667,22.2,3.6
5/19/2019,13.08409722,21.9,6.4
5/20/2019,16.05784722,20.4,11.4
5/21/2019,14.45791667,20.1,9.8
5/22/2019,13.726875,22.4,6.9
5/23/2019,14.62125,21.6,7
5/24/2019,17.65826389,20.8,13.2
5/25/2019,15.70159722,20.2,11.5
5/26/2019,11.46263889,14.5,8.6
5/27/2019,9.246805556,13.3,6.4
5/28/2019,10.87666667,13.9,8.4
5/29/2019,8.181319444,11,5.5
5/30/2019,8.686875,12.1,5.7
5/31/2019,11.49305556,13.8,10.1
6/1/2019,12.45347222,13.9,11.4
6/2/2019,10.578125,14.8,7.7
6/3/2019,8.920833333,11.8,6.5
6/4/2019,8.926875,12.4,6.8
6/5/2019,10.17763889,12.4,7.8
6/6/2019,11.77270833,14.6,9.9
6/7/2019,11.88541667,17,5.9
6/8/2019,10.49034722,17.7,3.8
6/9/2019,13.10381944,18.5,7.5
6/10/2019,15.29833333,18.2,12.6
6/11/2019,12.92631944,17.9,5.9
6/12/2019,15.35451389,18.2,11.8
6/13/2019,11.95388889,16.5,7.2
6/14/2019,12.13222222,16.5,8.1
6/15/2019,10.06291667,14.6,6.7
6/16/2019,9.657361111,16,6.3
6/17/2019,9.61625,16.8,4.3
6/18/2019,9.259722222,12.3,5.6
6/19/2019,7.097777778,11.6,3.7
6/20/2019,6.64125,9.4,3.7
6/21/2019,7.193958333,12,4.7
6/22/2019,6.895138889,11,3.7
6/23/2019,5.034513889,7.8,1.8
6/24/2019,7.291805556,14,3.4
6/25/2019,7.185069444,16.4,0.8
6/26/2019,8.240138889,17.8,1.9
6/27/2019,11.80881944,17.3,3.7
6/28/2019,14.95993056,19.2,10.1
6/29/2019,13.22256944,17.2,9.3
6/30/2019,10.63840278,13.9,7.8
7/1/2019,11.03777778,13.4,9.6
7/2/2019,11.06680556,14.8,8.7
7/3/2019,9.805208333,12.9,6.8
7/4/2019,7.920555556,13.1,4.4
7/5/2019,8.174583333,17.8,1.2
7/6/2019,10.51965278,18.1,4.6
7/7/2019,12.32861111,17,7.2
7/8/2019,12.32145833,15.9,9.9
7/9/2019,10.02069444,14.4,5.5
7/10/2019,11.795,14.4,6.9
7/11/2019,10.36972222,13,7.5
7/12/2019,11.35145833,14.7,7.7
7/13/2019,7.849305556,11.5,6
7/14/2019,9.018958333,12.3,5.7
7/15/2019,10.83034722,13.4,8.1
7/16/2019,11.19381944,13.1,10.1
7/17/2019,10.63173611,11.9,9.3
7/18/2019,10.62888889,13.1,7.8
7/19/2019,10.22597222,15.2,6
7/20/2019,11.42,16.6,5.5
7/21/2019,12.61916667,15.5,9.1
7/22/2019,11.06298611,15.2,5.1
7/23/2019,11.89472222,14.6,7.9
7/24/2019,9.843958333,13.4,4.9
7/25/2019,11.69305556,14.3,9.2
7/26/2019,11.50583333,13.1,10.1
7/27/2019,11.02284722,14.7,7.7
7/28/2019,9.636805556,14.7,4.6
7/29/2019,10.55881944,14.5,8.3
7/30/2019,8.842083333,11.9,5.1
7/31/2019,6.578194444,13.5,0.4
8/1/2019,9.326597222,12.7,6
8/2/2019,10.47451389,12,8.8
8/3/2019,11.011875,13.4,9.4
8/4/2019,9.809166667,12,8.2
8/5/2019,10.88395833,14.7,8.9
8/6/2019,10.74333333,12.7,8.7
8/7/2019,11.36784722,14.5,8.4
8/8/2019,8.959097222,13.1,5.8
8/9/2019,7.602152778,9.3,3.8
8/10/2019,6.859652778,12.1,2.2
8/11/2019,8.020138889,12.9,3.8
8/12/2019,9.116180556,11.7,6.4
8/13/2019,9.968125,12.5,7.8
8/14/2019,10.115,13.1,7.3
8/15/2019,11.03833333,15.5,5.2
8/16/2019,11.83270833,15.4,8.2
8/17/2019,10.00847222,15.6,4.4
8/18/2019,12.25576389,19.3,7.1
8/19/2019,8.050694444,12.2,5.1
8/20/2019,11.85013889,15.6,8.2
8/21/2019,13.26319444,16.4,11.1
8/22/2019,10.07951389,12.6,5.8
8/23/2019,8.612708333,15.2,1.3
8/24/2019,11.96902778,17.4,8.1
8/25/2019,8.561388889,12.9,4.9
8/26/2019,8.444305556,14.3,3.6
8/27/2019,8.904930556,16,1.9
8/28/2019,8.241041667,12.7,4.7
8/29/2019,7.610625,12.8,3.2
8/30/2019,7.504583333,16.4,-0.1
8/31/2019,10.17104167,17.6,1.7
9/1/2019,13.28333333,19.9,9.9
9/2/2019,12.88451389,17,9.7
9/3/2019,14.00805556,22.6,8
9/4/2019,12.76618056,20,8
9/5/2019,13.13506944,21.1,6.6
9/6/2019,11.23479167,15.7,8.6
9/7/2019,9.342083333,12.7,7.2
9/8/2019,9.569583333,15.1,6.7
9/9/2019,8.872291667,12.6,5.7
9/10/2019,9.667222222,14.8,5.8
9/11/2019,11.34340278,19.8,2.8
9/12/2019,14.15625,20.3,11
9/13/2019,12.80479167,18.7,6.6
9/14/2019,13.57354167,19.7,6.5
9/15/2019,14.58111111,19.5,12.2
9/16/2019,9.511944444,13.6,5.3
9/17/2019,8.105277778,14.4,1.1
9/18/2019,10.57826389,19.4,1.6
9/19/2019,16.07763889,23.4,6.2
9/20/2019,21.90298611,26,19.3
9/21/2019,17.12604167,22.7,9
9/22/2019,10.74041667,15.2,5
9/23/2019,10.00673611,15,7.9
9/24/2019,10.34888889,14.8,5.2
9/25/2019,11.18618056,16,7
9/26/2019,12.37201389,19.5,6
9/27/2019,12.53875,19.4,8.1
9/28/2019,9.705486111,14.8,5.4
9/29/2019,10.73083333,16.1,6.2
9/30/2019,10.673125,14.1,7
10/1/2019,12.35368056,22.2,1.6
10/2/2019,16.85763889,26.4,5.7
10/3/2019,18.73090278,29.1,12.7
10/4/2019,12.15583333,16.1,9.6
10/5/2019,14.13798611,21.5,6.9
10/6/2019,21.53942029,25.4,14.2
10/7/2019,13.60145833,17.1,11.5
10/8/2019,10.76041667,14.7,8.1
10/9/2019,10.59729167,14.5,7.4
10/10/2019,11.06576389,14.3,8.3
10/11/2019,12.24444444,19.1,7.6
10/12/2019,13.2525,20,6.6
10/13/2019,15.00493056,22.4,6.6
10/14/2019,17.47847222,26.4,12.5
10/15/2019,14.73798611,18.9,12.3
10/16/2019,13.778125,19.9,11.4
10/17/2019,11.50847222,15.2,8.6
10/18/2019,13.43930556,21.7,5.8
10/19/2019,11.16145833,16.2,7
10/20/2019,12.03368056,15.9,7.5
10/21/2019,13.229375,18.4,9.9
10/22/2019,15.40430556,23.5,10.6
10/23/2019,17.86048611,29.1,5.3
10/24/2019,23.140625,33.5,9.8
10/25/2019,20.72979167,28.7,13.9
10/26/2019,12.66979167,15.6,9.5
10/27/2019,12.28569444,16.9,8.6
10/28/2019,15.02298611,23.1,8.3
10/29/2019,19.35138889,30,6.4
10/30/2019,20.15027778,29.8,10.7
10/31/2019,24.994375,33.3,13.5
11/1/2019,27.12645833,33.9,20.1
11/2/2019,16.81125,28.6,15
11/3/2019,15.35680556,20.7,12.2
11/4/2019,11.12881944,15.6,7.3
11/5/2019,12.42708333,19.8,4.8
11/6/2019,17.06895833,23.5,13.1
11/7/2019,13.30659722,16.8,11.3
11/8/2019,10.66138889,15.2,6
11/9/2019,10.42979167,14.2,6.2
11/10/2019,13.55284722,17.2,10.9
11/11/2019,19.69777778,29.2,7.6
11/12/2019,14.54,26.4,8.2
11/13/2019,12.20590278,16.8,7.6
