date,avg_consumption,total_consumption
5/3/2019,87.06770833,8358.5
5/4/2019,86.640625,8317.5
5/5/2019,86.046875,8260.5
5/6/2019,93.65104167,8990.5
5/7/2019,96.125,9228
5/8/2019,97.10416667,9322
5/9/2019,97.33854167,9344.5
5/10/2019,94.296875,9052.5
5/11/2019,92.46875,8877
5/12/2019,91.9375,8826
5/13/2019,96.96354167,9308.5
5/14/2019,93.97395833,9021.5
5/15/2019,88.765625,8521.5
5/16/2019,88.53125,8499
5/17/2019,85.98421053,8168.5
5/18/2019,91.64583333,8798
5/19/2019,92.66666667,8896
5/20/2019,97.88020833,9396.5
5/21/2019,97.859375,9394.5
5/22/2019,98.34375,9441
5/23/2019,99.15104167,9518.5
5/24/2019,100.1822917,9617.5
5/25/2019,95.01041667,9121
5/26/2019,90.27604167,8666.5
5/27/2019,94,9024
5/28/2019,94.78125,9099
5/29/2019,95.10416667,9130
5/30/2019,95.77604167,9194.5
5/31/2019,97.35416667,9346
6/1/2019,93.61458333,8987
6/2/2019,92.328125,8863.5
6/3/2019,96.60416667,9274
6/4/2019,95.70833333,9188
6/5/2019,96.92708333,9305
6/6/2019,99.015625,9505.5
6/7/2019,97.46875,9357
6/8/2019,90.90104167,8726.5
6/9/2019,91.99479167,8831.5
6/10/2019,93.72916667,8998
6/11/2019,98.68229167,9473.5
6/12/2019,100.3697917,9635.5
6/13/2019,97.23888889,8751.5
6/14/2019,97.35416667,9346
6/15/2019,92.89583333,8918
6/16/2019,93.140625,8941.5
6/17/2019,97.16145833,9327.5
6/18/2019,94.67708333,9089
6/19/2019,93.91145833,9015.5
6/20/2019,94.77083333,9098
6/21/2019,93.375,8964
6/22/2019,89.67708333,8609
6/23/2019,79.33854167,7616.5
6/24/2019,90.90625,8727
6/25/2019,79.55208333,7637
6/26/2019,80.40104167,7718.5
6/27/2019,87.90104167,8438.5
6/28/2019,94.296875,9052.5
6/29/2019,88.70833333,8516
6/30/2019,85.859375,8242.5
7/1/2019,90.30729167,8669.5
7/2/2019,90.27604167,8666.5
7/3/2019,89.89583333,8630
7/4/2019,84.08333333,8072
7/5/2019,80.484375,7726.5
7/6/2019,71.515625,6865.5
7/7/2019,69.1875,6642
7/8/2019,74.33333333,7136
7/9/2019,79,7584
7/10/2019,88.34375,8481
7/11/2019,91.19270833,8754.5
7/12/2019,85.00520833,8160.5
7/13/2019,67.66666667,5481
7/14/2019,62.97916667,6046
7/15/2019,68.72395833,6597.5
7/16/2019,72.46354167,6956.5
7/17/2019,75.30729167,7229.5
7/18/2019,73.96354167,7100.5
7/19/2019,72.03645833,6915.5
7/20/2019,67.35416667,6466
7/21/2019,66.21875,6357
7/22/2019,73.51041667,7057
7/23/2019,79.94791667,7675
7/24/2019,78.69270833,7554.5
7/25/2019,82.69791667,7939
7/26/2019,84.67708333,8129
7/27/2019,73.11458333,7019
7/28/2019,70.80729167,6797.5
7/29/2019,79.76041667,7657
7/30/2019,79.109375,7594.5
7/31/2019,84.02083333,8066
8/1/2019,93.16145833,8943.5
8/2/2019,92.72395833,8901.5
8/3/2019,88.625,8508
8/4/2019,89.10416667,8554
8/5/2019,94.15104167,9038.5
8/6/2019,92.96875,8925
8/7/2019,92.875,8916
8/8/2019,83.44270833,8010.5
8/9/2019,77.41666667,7432
8/10/2019,71.99479167,6911.5
8/11/2019,72.32291667,6943
8/12/2019,79.83854167,7664.5
8/13/2019,78.84375,7569
8/14/2019,78.42708333,7529
8/15/2019,75.765625,7273.5
8/16/2019,76.640625,7357.5
8/17/2019,71.1875,6834
8/18/2019,70.79166667,6796
8/19/2019,75.796875,7276.5
8/20/2019,76.25,7320
8/21/2019,77.61702128,7296
8/22/2019,82.046875,7876.5
8/23/2019,87.625,8412
8/24/2019,86.34895833,8289.5
8/25/2019,84.30729167,8093.5
8/26/2019,87.54166667,8404
8/27/2019,87.88541667,8437
8/28/2019,86.28645833,8283.5
8/29/2019,81.96875,7869
8/30/2019,82.02083333,7874
8/31/2019,79.70833333,7652
9/1/2019,86.703125,8323.5
9/2/2019,92.515625,8881.5
9/3/2019,92.24479167,8855.5
9/4/2019,92.84375,8913
9/5/2019,93.28191489,8768.5
9/6/2019,91.49479167,8783.5
9/7/2019,85.05729167,8165.5
9/8/2019,84.80729167,8141.5
9/9/2019,85.359375,8194.5
9/10/2019,86.296875,8284.5
9/11/2019,85.51041667,8209
9/12/2019,92.55208333,8885
9/13/2019,89.921875,8632.5
9/14/2019,86.35416667,8290
9/15/2019,86.5,8304
9/16/2019,89.30729167,8573.5
9/17/2019,83.63541667,8029
9/18/2019,80.88947368,7684.5
9/19/2019,91.41052632,8684
9/20/2019,99.421875,9544.5
9/21/2019,88.22395833,8469.5
9/22/2019,84.44791667,8107
9/23/2019,89.625,8604
9/24/2019,88.08602151,8192
9/25/2019,90.45833333,8684
9/26/2019,91.33854167,8768.5
9/27/2019,86.43229167,8297.5
9/28/2019,82.75,7944
9/29/2019,82.72395833,7941.5
9/30/2019,87.80729167,8429.5
10/1/2019,84.66145833,8127.5
10/2/2019,92.34895833,8865.5
10/3/2019,94.11052632,8940.5
10/4/2019,90.16145833,8655.5
10/5/2019,74.83333333,7184
10/6/2019,68.17613636,5999.5
10/7/2019,80.75520833,7752.5
10/8/2019,89.19680851,8384.5
10/9/2019,91.66145833,8799.5
10/10/2019,91.171875,8752.5
10/11/2019,91.953125,8827.5
10/12/2019,87.36458333,8387
10/13/2019,88.80729167,8525.5
10/14/2019,94.09770115,8186.5
10/15/2019,93.47395833,8973.5
10/16/2019,92.59895833,8889.5
10/17/2019,91.109375,8746.5
10/18/2019,92.671875,8896.5
10/19/2019,88.09375,8457
10/20/2019,87.890625,8437.5
10/21/2019,92.57291667,8887
10/22/2019,95.19354839,8853
10/23/2019,93.42753623,6446.5
10/24/2019,86.125,6201
10/25/2019,91.25949367,7209.5
10/26/2019,88.9375,8538
10/27/2019,88.15625,8463
10/28/2019,95.54787234,8981.5
10/29/2019,95.24626866,6381.5
10/30/2019,93.45,6541.5
10/31/2019,95.5,6207.5
11/1/2019,100.7651515,6650.5
11/2/2019,98.86979167,9491.5
11/3/2019,91.49479167,8783.5
11/4/2019,90.68229167,8705.5
11/5/2019,83.859375,8050.5
11/6/2019,90.08854167,8648.5
11/7/2019,86.88541667,8341
11/8/2019,84.13541667,8077
11/9/2019,77.75,7464
11/10/2019,82.31770833,7902.5
11/11/2019,89.93373494,7464.5
11/12/2019,86.32291667,8287
11/13/2019,80.44270833,7722.5
11/14/2019,89.66145833,8607.5
11/15/2019,83.70833333,8036
11/16/2019,74.25,7128
11/17/2019,74.50520833,7152.5
11/18/2019,86.40625,8295
11/19/2019,88.82291667,8527
11/20/2019,95.94252874,8347
11/21/2019,99.15,6940.5
11/22/2019,89.15625,8559
11/23/2019,84.84895833,8145.5
11/24/2019,82.484375,7918.5
