date,avg_consumption,total_consumption,mean_temp,max_temp,min_temp,is_holiday,is_semester,is_exam,lib_avg_consumption,lib_total_consumption,mixed_avg_consumption,mixed_total_consumption,off_avg_consumption,off_total_consumption,tea_avg_consumption,tea_total_consumption
12/19/2018,18.05872933,80596.10901,20.93909722,28,16.8,1,0,0,96.21875,9237,19.54970817,44377.83754,17.51046208,5043.01308,12.23674169,5714.55837
12/20/2018,17.68294375,79201.90507,18.36486111,22.2,15.9,1,0,0,87.90104167,8438.5,18.95455687,43595.48081,17.32673233,4990.09891,13.16251324,6054.75609
12/21/2018,16.1836819,72923.67062,16.80166667,22.5,13.5,1,0,0,93.05376344,8654,16.74373459,38560.82077,16.11222938,4640.32206,11.95589513,5738.82966
12/22/2018,13.55165694,60481.04493,15.86347222,20.3,12.7,0,0,0,89.93229167,8633.5,13.18910146,30361.31156,14.91246036,4145.66398,9.167558813,4400.42823
12/23/2018,13.6043051,60267.0716,18.280625,27.9,8.3,0,0,0,91.14583333,8750,13.0621842,29677.28251,13.89050463,3903.2318,9.337755908,4472.78508
12/24/2018,15.56229093,68956.51111,24.13201389,33.9,12.5,1,0,0,88.40104167,8486.5,16.39235968,37210.65648,11.1918725,3223.25928,10.33162604,4907.52237
12/25/2018,14.9225297,66554.48245,21.24222222,29,13.8,1,0,0,84.203125,8083.5,15.8731815,36428.95155,13.06098264,3761.563,9.845540668,4716.01398
12/26/2018,14.74139281,65731.87055,20.31875,27.9,12.8,1,0,0,83.88020833,8052.5,15.54038961,35649.65377,13.27501355,3809.92889,9.833203312,4719.93759
12/27/2018,14.40082063,61909.1279,27.46458333,40.8,14.1,1,0,0,75.21875,7221,15.40033447,33280.12278,9.825218715,2829.66299,10.43965243,4990.15386
12/28/2018,15.49025831,67738.8996,28.04465278,36.3,20.9,1,0,0,70.90625,6807,17.19804191,38162.45499,11.49342372,3310.10603,10.55366355,5055.20484
12/29/2018,13.76492154,61556.72912,21.43076389,25,18.1,0,0,0,70.79166667,6796,14.3662729,33013.69512,13.73022347,3954.30436,9.608890257,4487.35175
12/30/2018,13.01863343,57568.39704,18.93152778,22.5,17.4,0,0,0,72.265625,6937.5,13.05072126,29364.12283,14.6447907,4203.05493,9.413434038,4452.5543
12/31/2018,14.32961969,63680.8299,20.63993056,27.4,16.5,0,0,0,72.41145833,6951.5,14.95798281,34208.90668,13.58335699,3884.8401,10.14950312,4821.01398
1/1/2019,14.31448105,62683.11252,20.73291667,29.1,14.1,1,0,0,70.14736842,6664,15.09789059,34211.82008,12.8677635,3641.57707,10.537248,4731.22435
1/2/2019,16.41773127,71499.21968,20.02402778,26,16.4,0,0,0,89.55729167,8597.5,16.66105319,38220.45602,14.4610492,4164.78217,13.96259037,5347.67211
1/3/2019,17.22427146,74908.3566,21.63701389,31.4,14.6,0,0,0,103.5611111,9320.5,17.34840974,39831.94876,14.31676979,4108.91293,14.18927972,5590.57621
1/4/2019,16.36983126,69129.79742,25.69069444,44,16.2,0,0,1,102.8515625,6582.5,17.55813311,37995.80004,14.57284104,4196.97822,11.6822227,5584.10245
1/5/2019,13.6301927,60804.28965,17.449375,21.7,14.4,0,0,1,97.43229167,9353.5,13.17278794,30126.16603,12.17603129,3482.34495,9.393100042,4508.68802
1/6/2019,13.30694,58803.36787,17.78347222,23,12.5,0,0,1,93.11979167,8939.5,12.80805147,28856.53997,11.55362115,3315.88927,9.496721333,4558.42624
1/7/2019,16.89109336,75114.69217,19.56569444,25.6,14,0,0,1,98.49479167,9455.5,17.03047587,38965.72879,15.60320441,4493.72287,12.09509973,5805.64787
1/8/2019,17.34255734,76827.529,19.76284722,28.4,14.2,0,0,1,98.41145833,9447.5,17.81222041,40326.86701,15.0297099,4328.55645,12.24264598,5876.47007
1/9/2019,16.46059889,73644.71945,17.70513889,22.3,13.8,0,0,1,96.54166667,9268,16.82473285,38461.33929,13.57789222,3910.43296,12.31746629,5912.38382
1/10/2019,16.47303781,73453.27558,17.37631944,24.7,11.8,0,0,0,95.66145833,9183.5,16.7196992,38187.79297,13.99838733,4031.53555,12.54909892,6023.56748
1/11/2019,17.13011701,76057.71954,22.61763889,34.1,11.8,0,0,0,100.2578947,9524.5,17.86441765,40445.04155,12.10339847,3485.77876,12.59765609,6021.67961
1/12/2019,14.27699521,59049.65218,22.05527778,28,16,0,0,0,85.7578125,5488.5,15.35639005,32079.49881,10.36320701,2984.60362,9.700272958,4656.13102
1/13/2019,13.842746,61614.06246,21.78194444,31.9,12.7,0,0,0,82.25520833,7896.5,13.5056011,30833.28732,12.15571979,3500.8473,9.921051667,4762.1048
1/14/2019,16.66115601,69427.03711,26.46236111,40.3,17.6,0,0,0,82.88461538,3232.5,18.45750186,39222.19146,13.41270458,3862.85892,12.97033219,6225.75945
1/15/2019,18.63783704,77999.34803,26.24840278,38.6,17.6,0,0,0,96.55913978,8980,19.45882568,40960.82806,14.42047022,3951.20884,13.39783544,6350.574
1/16/2019,18.8098702,82424.85122,22.8425,30.5,18.9,0,0,0,97.94791667,9403,20.21577302,44838.58456,15.47969941,4458.15343,13.25315985,6361.51673
1/17/2019,18.97063817,82048.0101,26.45513889,34.6,20,0,0,0,96.32291667,9247,20.35780037,44278.2158,15.30221788,4407.03875,13.3633655,6320.87188
1/18/2019,18.77461062,83115.20123,23.035,30.8,18.3,0,0,0,94.734375,9094.5,20.18149476,45368.00023,15.64051417,4504.46808,13.34832987,6340.45669
1/19/2019,14.61242759,65434.45073,19.52152778,25.6,14.8,0,0,0,90.00520833,8640.5,14.61765367,33679.07405,13.08271194,3767.82104,10.1770024,4884.96115
1/20/2019,14.36714341,64235.4982,19.86680556,26.3,13.7,0,0,0,89.38020833,8580.5,14.03886893,32331.51514,13.70497319,3947.03228,10.34189213,4964.10822
1/21/2019,17.90049206,78833.76702,22.29548611,32.2,17.7,0,0,0,95.60416667,9178,18.7270635,41574.08096,15.09036444,4346.02496,12.73537243,6087.50802
1/22/2019,18.05403524,77614.2975,24.14076389,35.3,18.2,0,0,0,97.07291667,9319,18.64342996,40307.09558,15.04089965,4331.7791,12.92766111,6166.49435
1/23/2019,18.28887801,81166.04062,21.53201389,27.7,17.6,0,0,0,95.94791667,9211,19.34971736,43827.10981,16.36929177,4714.35603,12.60089065,6048.42751
1/24/2019,18.18056632,76049.30891,28.27743056,42.1,16.2,0,0,0,94.82291667,9103,19.14256497,39988.81823,14.76784403,4253.13908,12.72764167,6096.54036
1/25/2019,19.44470461,78498.27252,32.33034722,44.7,21.3,0,0,0,96.30208333,9245,20.3914601,41251.92379,17.5954052,4803.54562,12.84396361,6088.03875
1/26/2019,16.08473537,71448.39451,23.27847222,29.4,19.1,0,0,0,93.8125,9006,16.8475465,38816.74714,13.06534302,3762.81879,9.331851169,4469.95671
1/27/2019,14.85468422,66385.5838,21.19680556,28.1,16.3,0,0,0,89.13541667,8557,14.81872782,34127.53018,14.29190122,4116.06755,9.023897301,4313.42291
1/28/2019,16.65780275,73627.48816,23.63006944,34.8,14,1,0,0,89.67708333,8609,17.5313584,39655.9327,13.86171931,3992.17516,10.20957307,4890.3855
1/29/2019,18.89557876,81043.13729,24.42916667,37.1,15.9,0,0,0,96.31770833,9246.5,19.82325676,43056.11369,17.77345931,5118.75628,12.77872129,6133.78622
1/30/2019,18.78284369,78324.45817,24.47659722,38.6,15.3,0,0,0,95.26041667,9145,19.43800089,40761.48787,19.89647717,5491.4277,13.02080656,6210.92473
1/31/2019,18.5760521,83647.9626,18.68402778,22.2,14.1,0,0,0,84.88020833,8148.5,20.31111362,46654.62798,18.85341385,5429.78319,12.62497523,6059.98811
2/1/2019,18.05885526,81282.90754,18.02513889,26.5,10.3,0,0,0,91.44791667,8779,19.36904223,44587.53521,17.52325899,5046.69859,12.28896972,5800.39371
2/2/2019,16.3207999,72431.70995,24.83604167,36.6,12.8,0,0,0,87.44791667,8395,17.29375401,39429.75914,14.75064969,4248.18711,9.408188646,4308.9504
2/3/2019,16.74990222,74939.06251,27.81138889,41.2,19.2,0,0,0,85.31770833,8190.5,18.03383712,41207.31781,14.55881653,4192.93916,9.852687912,4719.43751
2/4/2019,18.94748784,84524.74326,20.29965278,22.9,17.3,0,0,0,89.24418605,7675,20.59385079,46974.57365,18.20811111,5243.936,12.95155098,6216.74447
2/5/2019,18.88152179,84494.81003,20.97666667,27.6,16.9,0,0,0,98.21428571,7562.5,20.33572946,46589.15619,18.47184038,5319.89003,13.09557933,6272.7825
2/6/2019,18.59973259,77207.49,24.80291667,35.3,17.4,0,0,0,105.9545455,4662,20.15923094,42112.63344,18.24064354,5198.58341,13.33889768,6375.99309
2/7/2019,18.74592794,78807.88104,23.92375,30,19.6,0,0,0,107.2954545,4721,20.4167889,43038.59101,19.32261788,5564.91395,13.28317894,6269.66046
2/8/2019,19.27398812,86116.1789,19.96979167,25,16.6,0,0,0,102.9375,9882,20.29861582,46179.35098,19.42094583,5593.2324,12.43338649,5918.29197
2/9/2019,15.3222512,68919.48591,15.75388889,20.1,13.1,0,0,0,95.31770833,9150.5,15.32863521,35317.17553,15.59475622,4491.28979,9.536394021,4577.46913
2/10/2019,14.88497375,66625.14249,17.44555556,25,11,0,0,0,94.70833333,9092,14.23252958,32791.74815,15.19011833,4374.75408,9.480039083,4550.41876
2/11/2019,18.84360226,84720.83577,20.60458333,28.5,11.7,0,0,0,101.0268817,9395.5,19.49425694,44797.80245,18.52184323,5334.29085,12.86852793,6164.02488
2/12/2019,18.34780307,82381.6358,17.32770833,21.6,11.4,0,0,0,99.75520833,9576.5,18.94537461,43384.90786,17.65126753,5083.56505,13.02276615,6250.92775
2/13/2019,17.69547183,79647.31869,14.86611111,20.6,10.6,0,0,0,96.13541667,9229,18.22549548,41827.51212,16.94436913,4879.97831,12.66923797,6055.89575
2/14/2019,17.92101081,80339.89148,16.45194444,24.4,8,0,0,0,95.546875,9172.5,18.41932595,42124.99845,16.96926063,4887.14706,12.85888159,6082.25099
2/15/2019,18.30205436,81297.72545,19.48888889,25.2,15.8,0,0,0,98.02631579,9312.5,18.96406615,42877.75357,17.67673926,5002.51721,12.538238,6018.35424
2/16/2019,15.90156697,71016.39809,20.41722222,28.1,15.9,0,0,0,95.03645833,9123.5,15.68939427,36007.15985,15.11212792,4352.29284,10.41728392,5000.29628
2/17/2019,15.63528164,69702.08554,21.91131944,30.8,12.6,0,0,0,95.75,9192,15.17143247,34788.09465,15.09452007,4347.22178,10.36451192,4974.96572
2/18/2019,18.86525266,83761.72181,20.51486111,26.4,16.7,1,0,0,100.765625,9673.5,19.24612934,43573.23682,18.0101784,5186.93138,13.72809338,6218.8263
2/19/2019,18.33601083,81888.62435,16.72375,21.9,12.7,0,0,1,96.3125,9246,18.59753301,42718.53332,17.7432675,5110.06104,13.67310212,6070.85734
2/20/2019,18.46071331,82888.60274,17.17138889,24.3,10.9,0,0,1,96.45833333,9260,18.76059023,43149.35752,17.85257233,5141.54083,13.98958273,6617.07263
2/21/2019,18.38572878,82772.55099,16.74576389,21.7,12.6,0,0,1,95.13020833,9132.5,18.67817427,42959.80082,18.00755066,5186.17459,13.45563597,6418.33836
2/22/2019,18.45136705,83012.70036,18.40097222,24.7,14.5,0,0,1,94.91666667,9112,18.91988987,43477.90693,17.56322246,5075.77129,13.2084214,6326.83385
2/23/2019,16.10041067,71920.53446,20.31208333,27.8,15.5,0,0,0,96.30208333,9245,16.00591229,36781.58644,14.58631191,4200.85783,10.36007029,4972.83374
2/24/2019,15.97931655,71107.95865,22.87027778,34.2,11.7,0,0,0,97.60416667,9370,15.61090454,35936.30224,14.5842866,4200.27454,10.51765598,5048.47487
2/25/2019,18.90760236,81000.16851,25.2675,34.6,15.5,0,0,0,100.9545455,6663,19.57553469,42655.09009,19.22887806,5537.91688,14.04146557,6725.86201
2/26/2019,19.60724596,85409.16342,20.16020833,25.5,15,0,0,0,97.51704545,8581.5,20.35614817,45414.56657,18.43911302,5310.46455,14.32009702,6572.92453
2/27/2019,19.18925124,82456.21259,20.541875,33.4,11,0,0,0,96.65909091,8506,19.47609327,42730.54863,17.79537681,5125.06852,14.59247115,6741.72167
2/28/2019,19.34678366,77096.93289,27.68069444,37.3,16.3,0,0,0,103.2945205,7540.5,19.65980433,39634.16553,17.04521648,4891.97713,14.47510748,6426.94772
3/1/2019,20.12725315,81454.99348,29.413125,38.6,22.5,0,0,0,97.68072289,8107.5,20.41885817,41470.70094,19.34170188,5551.06844,14.3752097,6741.97335
3/2/2019,18.04886887,79108.19225,28.43166667,36.2,19.2,0,0,0,91.140625,8749.5,18.93740756,42779.60367,12.86140021,3704.08326,11.60382335,5477.00462
3/3/2019,17.72208581,78313.89719,28.24520833,37.8,19.9,0,0,0,95.953125,9211.5,18.55523098,42287.37141,11.59291951,3338.76082,11.62242925,5578.76604
3/4/2019,18.63440974,74928.96157,22.18006944,29.9,17.6,0,1,0,88.23404255,4147,19.78539207,40342.41444,17.58977757,5065.85594,15.13222458,6612.78214
3/5/2019,18.42350663,77028.68123,20.606875,26.5,16.6,0,1,0,101.0581395,4345.5,19.36454127,41033.46295,17.39815938,5010.6699,14.98572745,6998.33472
3/6/2019,18.73366072,82559.24281,14.49048611,18.7,11.7,0,1,0,106.1267606,7535,19.2915211,43984.6681,17.00748833,4898.15664,15.01930498,6788.72585
3/7/2019,18.2505846,80685.83452,14.91826389,23.2,6.6,0,1,0,101.7291667,7324.5,18.81099635,42776.20571,17.13209177,4934.04243,14.52484147,6623.32771
3/8/2019,18.27535393,80886.71651,18.05180556,27.8,8,0,1,0,106.4122807,6065.5,19.43274309,44267.78876,17.1615149,4942.51629,14.5612143,6698.15858
3/9/2019,15.65957762,69888.6949,19.21708333,27.9,10.8,0,1,0,104.7972973,7755,15.86463468,36552.1183,14.39421396,4145.53362,10.94649088,5254.31562
3/10/2019,15.58869421,70071.18048,17.93458333,27.2,12.1,0,1,0,106.5684211,10124,14.86800319,34255.87935,14.10735896,4062.91938,11.1535497,5275.62901
3/11/2019,18.5661235,81338.18706,19.42083333,24.7,16,0,1,0,105.5714286,5912,20.01295205,44989.1162,16.86414372,4856.87339,15.25933581,7095.59115
3/12/2019,18.62465697,81948.49065,16.03576389,19.9,12.4,0,1,0,104.1830986,7397,19.64526491,45007.30192,16.69615448,4808.49249,14.72374078,6419.55098
3/13/2019,18.73785165,82840.04216,14.58159722,19.8,9.8,0,1,0,103.3373494,8577,19.37814144,44104.64992,16.89194535,4864.88026,15.14028217,6752.56585
3/14/2019,19.01338466,84343.37437,16.29833333,23.2,10.9,0,1,0,96.94791667,9307,19.49144171,44304.04701,16.14525094,4649.83227,15.47154693,7055.0254
3/15/2019,19.07009837,85205.19951,16.86805556,25.1,9.9,0,1,0,97.046875,9316.5,19.50073206,44617.67495,15.99795601,4607.41133,14.92263993,6879.33701
3/16/2019,16.25275643,72731.08503,19.44534722,30.6,10.2,0,1,0,97.03645833,9315.5,15.906106,36647.66822,13.39013038,3856.35755,11.47853171,5509.69522
3/17/2019,16.10729792,72047.94361,20.47326389,29.5,13.6,0,1,0,98.03125,9411,15.40182054,35485.79453,13.20806823,3803.92365,11.70093196,5616.44734
3/18/2019,19.49012339,80903.50218,21.63701389,29.2,16.2,0,1,0,102.6470588,8725,19.81162489,41881.77501,16.12695854,4644.56406,15.12036835,6592.4806
3/19/2019,19.85339039,83721.74726,19.91590278,26.2,14.7,0,1,0,103,8652,20.48800539,43946.77156,18.77096587,5406.03817,14.50370217,6294.60674
3/20/2019,20.38234302,84647.87056,21.09395833,25.7,19.2,0,0,1,102.6875,8215,20.9966902,44198.03287,20.59386698,5931.03369,14.99748216,6523.90474
3/21/2019,19.47832283,81029.82298,21.17958333,26.3,18.8,0,0,1,87.70454545,3859,21.03425426,45476.05772,19.82177399,5708.67091,13.83086236,5919.60909
3/22/2019,19.13253053,79476.53182,22.39222222,32.6,18.8,0,0,1,108.9,4900.5,20.28935456,42404.75103,19.39687198,5586.29913,14.64273445,6618.51597
3/23/2019,17.48619216,78565.46137,22.19173611,31.2,18.3,0,1,0,101.8229167,9775,17.23421554,39638.69574,18.92358983,5449.99387,11.79551088,5661.84522
3/24/2019,17.03463687,76230,22.59972222,30.2,15.9,0,1,0,101.4479167,9739,16.27661698,37468.77228,18.7291116,5393.98414,11.73288285,5631.78377
3/25/2019,19.71620411,87165.33838,17.11763889,23.6,12,0,1,0,102.7916667,9868,20.08805841,45680.24482,20.82242181,5996.85748,14.50095195,6380.41886
3/26/2019,19.37130726,85117.5241,15.07923611,20.8,11.1,0,1,0,100.4270833,9641,19.30914254,43908.99013,20.37009483,5866.58731,15.11675378,6515.32088
3/27/2019,19.54819402,84975.99942,15.958125,23.6,9.9,0,1,0,98.30729167,9437.5,19.70553997,44238.93723,19.49462892,5614.45313,15.22417253,6439.82498
3/28/2019,19.65055508,85637.11904,18.69194444,28.5,9.2,0,1,0,97.83333333,9392,20.10820305,44298.37131,19.35425531,5574.02553,14.24590121,6595.85226
3/29/2019,19.24880923,86773.632,20.07291667,29.6,11.7,0,1,0,98.15625,9423,20.06246381,44739.29429,20.14030063,5800.40658,14.16447556,6671.46799
3/30/2019,14.50994741,66789.28793,10.62506944,15.2,8.4,0,1,0,90.96354167,8732.5,13.61205628,31362.17766,18.30909281,5273.01873,11.51563427,5527.50445
3/31/2019,14.44807925,66750.12614,13.77472222,18.2,9.3,0,1,0,92.19791667,8851,13.36587712,30794.98089,17.85872972,5143.31416,11.63186225,5583.29388
4/1/2019,18.44174221,83651.74268,14.10791667,18.3,11.3,0,1,0,96.28645833,9243.5,18.87926213,42950.32135,21.65188278,6235.74224,15.10642011,6933.84683
4/2/2019,18.86038186,84890.57876,15.676875,26.2,5.1,0,1,0,95.33854167,9152.5,19.42412717,44073.34456,22.01149406,6339.31029,14.6796621,6282.89538
4/3/2019,19.42451794,86749.89712,17.21083333,25.7,12.3,0,1,0,96.33333333,9248,19.76342493,44823.44775,21.95458236,6322.91972,15.34163023,6781.00056
4/4/2019,18.92630883,85546.91592,17.045625,22.6,12.3,0,1,0,94.234375,9046.5,19.40660912,44305.28863,22.11465604,6369.02094,13.82609129,6194.0889
4/5/2019,18.89143866,86428.33189,21.57111111,29.2,12.8,0,1,0,96.40104167,9254.5,19.6164618,44254.73781,21.45493865,6179.02233,13.89491557,6461.13574
4/6/2019,15.68350411,72285.27046,18.39208333,26.1,12.6,0,1,0,89.328125,8575.5,15.2913687,35231.31348,18.61107913,5359.99079,11.48535331,5512.96959
4/7/2019,15.10734008,68965.00747,17.36222222,26.4,7.1,0,1,0,88.859375,8530.5,14.23161896,32789.65008,17.91159153,5158.53836,11.63475361,5573.04698
4/8/2019,18.53188397,84023.56192,17.03951389,23.6,9.9,0,1,0,94.39583333,9062,19.26019604,43778.42559,20.67185375,5953.49388,14.70424947,6602.20801
4/9/2019,18.02340386,82709.40032,12.59291667,16.8,9.9,0,1,0,92.30729167,8861.5,18.51567925,42419.42117,21.7025,6250.32,14.3672128,6422.14412
4/10/2019,18.19081099,82713.61756,12.16881944,15.4,9.2,0,1,0,91.38020833,8772.5,18.80679148,42653.80308,22.48839505,6454.16938,14.07033688,6233.15924
4/11/2019,18.30789134,84399.3791,12.62736111,19.7,6.7,0,1,0,92.39583333,8870,18.98820813,43615.91407,22.46884788,6471.02819,14.74385672,6752.68638
4/12/2019,18.39008089,84833.44313,14.02034722,25,4.1,0,1,0,94.39583333,9062,18.97424666,43507.94758,22.11889521,6370.24182,14.58654637,6914.02298
4/13/2019,15.24792245,70552.13718,14.14326389,21.5,7.7,0,1,0,94.71354167,9092.5,14.77376672,34038.75852,19.19939455,5529.42563,11.36304469,5454.26145
4/14/2019,14.96058628,69222.63272,16.70569444,25.1,11.6,0,1,0,88.99479167,8543.5,14.49431221,33394.89534,18.78939792,5411.3466,11.52738017,5533.14248
4/15/2019,18.56209533,85905.3772,19.08319444,28.1,12.1,0,1,0,88.0989011,8017,19.86222795,44968.08408,22.12219073,6371.19093,14.70243026,6777.82035
4/16/2019,19.27118366,84484.86917,24.0175,31.2,16.8,0,1,0,92.70833333,7787.5,20.49406374,43939.27266,23.24639808,6671.71625,14.7235578,6566.70678
4/17/2019,19.66331628,84571.92333,25.59923611,30.5,16.6,0,1,0,97.65517241,8496,21.07901896,44392.41392,22.05580828,6021.23566,15.08501511,6727.91674
4/18/2019,18.82770094,86550.94121,15.34284722,19.2,12,0,1,0,95.88020833,9204.5,19.36058743,44490.62992,23.4111258,6742.40423,14.57693256,6836.58137
4/19/2019,16.11347044,73300.17703,14.48388889,23.5,6,1,0,0,86.83333333,8336,15.95227626,36754.0445,20.19866344,5817.21507,11.80435281,5666.08935
4/20/2019,15.30383507,69969.13394,17.90243056,30,7.1,1,0,0,88.77083333,8522,14.96620741,34467.17566,19.9624316,5749.1803,11.19276256,5338.94774
4/21/2019,15.08373979,69551.12419,21.38923611,27.2,14,1,0,0,90.51041667,8689,14.75446282,33994.28233,19.93631403,5741.65844,11.14892887,5251.1455
4/22/2019,15.67906664,72421.60881,15.12993056,17.6,12.9,1,0,0,88.40104167,8486.5,15.6667646,36096.22564,19.87955799,5725.3127,11.50625565,5523.00271
4/23/2019,15.90611983,73199.96348,15.22652778,19.6,11.7,1,0,0,89.33854167,8576.5,15.7766484,36333.62126,19.91558455,5735.68835,11.8324544,5679.57811
4/24/2019,17.2809528,79526.94477,15.85083333,24,12.6,0,1,0,93.22916667,8950,17.72263294,40762.05577,17.8703859,5146.67114,13.08217824,6240.19902
4/25/2019,15.57976029,71947.333,14.8675,21.6,7.6,1,0,0,88.08854167,8456.5,15.82840312,36468.64079,14.31536833,4122.82608,11.99799452,5759.03737
4/26/2019,16.85964762,77722.97553,12.61284722,15.9,7.9,0,1,0,92.41145833,8871.5,16.75838382,38544.28278,17.89053486,5152.47404,13.09632085,6286.23401
4/27/2019,14.46989218,66764.08252,11.5275,15.6,5.6,0,1,0,89.75520833,8616.5,13.75094069,31682.16735,15.04830639,4333.91224,10.74149865,5155.91935
4/28/2019,14.05669096,64927.85554,13.86284722,16.9,11.9,0,1,0,91.140625,8749.5,13.2295901,30480.9756,14.55229649,4191.06139,10.68944919,5130.93561
4/29/2019,17.82083897,81459.05494,11.89916667,17.2,7.5,0,1,0,93.98958333,9023,18.14560237,41571.57504,19.51867455,5621.37827,14.60446486,6849.49402
4/30/2019,18.36757834,83370.4381,14.78222222,23.5,4.4,0,1,0,94.49479167,9071.5,18.92505098,43224.81644,22.17148455,6385.38755,14.87665381,6515.97437
5/1/2019,18.94632756,86660.50225,20.12416667,21.9,17.1,0,1,0,95.40625,9159,19.83663237,45108.50201,23.23591944,6691.9448,14.71528274,6401.14799
5/2/2019,19.018425,87313.58919,17.80694444,20.9,14.9,0,1,0,93.15625,8943,19.71025166,44643.72,23.77774309,6847.99001,14.7116068,6767.33913
5/3/2019,18.17249989,84556.64201,15.93791667,20.6,12.1,0,1,0,87.06770833,8358.5,18.84566685,43269.65109,23.21700806,6686.49832,14.36263875,6793.52813
5/4/2019,15.03421292,70239.84276,13.095625,15.7,11.5,0,1,0,86.640625,8317.5,14.40579295,33190.94695,20.19271257,5815.50122,11.63078077,5582.77477
5/5/2019,14.47622882,67546.08369,12.55340278,16.2,9.6,0,1,0,86.046875,8260.5,13.63129059,31420.12482,19.91724232,5756.08303,11.54980208,5543.905
5/6/2019,18.37085796,84524.31746,11.55673611,16.5,7,0,1,0,93.65104167,8990.5,18.57983885,42399.19226,23.74548439,6767.46305,15.02056529,7074.68625
5/7/2019,18.57299365,85064.31091,12.11909722,18,4.9,0,1,0,96.125,9228,18.69933802,42933.68009,23.87487151,6780.46351,15.54147562,6853.79075
5/8/2019,18.47471808,84817.43072,12.46881944,16.6,8.7,0,1,0,97.10416667,9322,18.65896307,42747.6844,23.97920242,6834.07269,15.12290317,6911.16675
5/9/2019,18.70306193,85472.99304,13.63444444,16.1,8,0,1,0,97.33854167,9344.5,18.9653984,43582.48552,24.47912756,7025.50961,14.75359577,6624.3645
5/10/2019,18.2746837,84885.90577,11.41222222,13.7,9.9,0,1,0,94.296875,9052.5,18.08491733,41595.30985,24.27902983,6992.36059,14.60397983,6878.4745
5/11/2019,15.36505576,70510.24089,12.32180556,16.2,9.2,0,1,0,92.46875,8877,14.31954547,32748.80049,20.41974726,5880.88721,12.21618182,5643.876
5/12/2019,14.86257521,68754.27293,14.26576389,17.2,12.3,0,1,0,91.9375,8826,13.9214943,32075.12286,19.94196382,5743.28558,11.64052552,5587.45225
5/13/2019,18.67670425,85016.35773,14.10118056,17.5,11,0,1,0,96.96354167,9308.5,18.7166218,42748.7642,23.97685639,6905.33464,15.27093902,6887.1935
5/14/2019,18.88474576,85774.51526,14.876875,20.7,10.8,0,1,0,93.97395833,9021.5,19.30810026,43964.5443,23.97130069,6903.7346,14.82008057,6713.4965
5/15/2019,18.62357595,85500.8372,12.67277778,16.7,10.7,0,1,0,88.765625,8521.5,19.31220155,43800.07311,23.86431167,6849.05745,15.23282158,7128.9605
5/16/2019,18.55291786,84360.11751,11.51590278,17.4,7.3,0,1,0,88.53125,8499,18.94982019,42902.3929,23.94700997,6896.73887,15.69181384,7312.38525
5/17/2019,18.12052191,83028.23138,10.41486111,20.3,3.2,0,1,0,85.98421053,8168.5,18.22007091,41596.42188,23.8894331,6784.599,14.94371973,7158.04175
5/18/2019,15.22366073,70561.6675,11.66541667,22.2,3.6,0,1,0,91.64583333,8798,14.26673226,32870.55113,21.14271146,6089.1009,11.35558542,5450.681
5/19/2019,14.67861283,68094.0849,13.08409722,21.9,6.4,0,1,0,92.66666667,8896,13.71347803,31595.85339,20.35656181,5862.6898,11.4146849,5479.04875
5/20/2019,18.36916955,83781.78231,16.05784722,20.4,11.4,0,1,0,97.88020833,9396.5,18.43083955,41930.15997,23.64160972,6808.7836,14.66693709,6761.458
5/21/2019,18.2517904,82990.89093,14.45791667,20.1,9.8,0,1,0,97.859375,9394.5,18.22154437,41654.45043,23.45870014,6756.10564,14.72423991,6567.011
5/22/2019,18.62333133,84717.53422,13.726875,22.4,6.9,0,0,0,98.34375,9441,18.77148561,42554.95788,22.9718516,6615.89326,14.68512152,6857.95175
5/23/2019,18.87798975,85290.75771,14.62125,21.6,7,0,0,0,99.15104167,9518.5,19.37918883,44203.92972,23.27178451,6702.27394,14.28306749,6084.58675
5/24/2019,18.85006739,87011.91109,17.65826389,20.8,13.2,0,0,0,100.1822917,9617.5,19.38551657,44315.29089,22.95339083,6610.57656,14.80978579,7034.64825
5/25/2019,15.69682066,72440.82733,15.70159722,20.2,11.5,0,0,0,95.01041667,9121,14.97164312,34494.66574,20.35549549,5862.3827,11.6150026,5575.20125
5/26/2019,14.57869711,67732.62679,11.46263889,14.5,8.6,0,0,0,90.27604167,8666.5,13.46139474,31015.05349,20.37359705,5867.59595,11.81435417,5670.89
5/27/2019,18.11886582,80592.71516,9.246805556,13.3,6.4,0,0,0,94,9024,18.0519496,40671.04246,23.61403859,6210.49215,15.12323666,6518.115
5/28/2019,18.21976882,81096.19102,10.87666667,13.9,8.4,0,0,0,94.78125,9099,18.53541596,41426.65466,22.29803132,5931.27633,14.58125,6488.65625
5/29/2019,18.41490634,82830.24871,8.181319444,11,5.5,0,0,0,95.10416667,9130,18.24893732,40859.37065,24.3978062,6806.98793,15.8951657,6882.60675
5/30/2019,18.01747637,79637.24554,8.686875,12.1,5.7,0,0,0,95.77604167,9194.5,17.90281279,39780.05002,20.70532243,5197.03593,15.40955438,6163.82175
5/31/2019,17.66821003,81715.47141,11.49305556,13.8,10.1,0,0,0,97.35416667,9346,17.48757787,40029.06575,22.04851653,5776.71133,14.0372013,6485.187
6/1/2019,14.92159823,69892.76612,12.45347222,13.9,11.4,0,0,0,93.61458333,8987,13.55626773,31233.64086,22.32175844,6428.66643,11.81083021,5669.1985
